id,view,source_group,role,feature_status,s16_feature_status,s8_feature_status,d_feature_status,r_feature_status,p_feature_status,published_original_path,published_original_revision
ai_acestep_muse_cn_suno_cn_019155_0,30s,ACE-Step,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
ai_acestep_muse_cn_suno_cn_019557_1,30s,ACE-Step,development,complete,computed,computed,eligible,eligible,eligible,,
ai_acestep_muse_cn_suno_cn_019593_0,30s,ACE-Step,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
ai_acestep_muse_cn_suno_cn_019618_0,30s,ACE-Step,development,complete,computed,computed,eligible,eligible,eligible,,
ai_acestep_muse_cn_suno_cn_019709_1,30s,ACE-Step,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
ai_acestep_muse_cn_suno_cn_019753_1,30s,ACE-Step,locked,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
ai_acestep_muse_cn_suno_cn_019837_1,30s,ACE-Step,locked,complete,computed,computed,eligible,eligible,eligible,,
ai_acestep_muse_cn_suno_cn_019962_1,30s,ACE-Step,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
ai_acestep_muse_cn_suno_cn_020042_1,30s,ACE-Step,locked,complete,computed,computed,eligible,eligible,eligible,,
ai_acestep_muse_cn_suno_cn_020151_1,30s,ACE-Step,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
ai_acestep_muse_cn_suno_cn_020176_0,30s,ACE-Step,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
ai_acestep_muse_cn_suno_cn_020367_0,30s,ACE-Step,locked,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
ai_acestep_muse_cn_suno_cn_020424_0,30s,ACE-Step,locked,complete,computed,computed,eligible,eligible,eligible,,
ai_acestep_muse_cn_suno_cn_020583_0,30s,ACE-Step,development,complete,computed,computed,eligible,eligible,eligible,,
ai_acestep_muse_cn_suno_cn_020594_0,30s,ACE-Step,locked,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
ai_acestep_muse_cn_suno_cn_020622_1,30s,ACE-Step,development,complete,computed,computed,eligible,eligible,eligible,,
ai_acestep_muse_cn_suno_cn_020623_0,30s,ACE-Step,development,complete,computed,computed,eligible,eligible,eligible,,
ai_acestep_muse_cn_suno_cn_020838_1,30s,ACE-Step,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
ai_acestep_muse_cn_suno_cn_020854_0,30s,ACE-Step,development,complete,computed,computed,eligible,eligible,eligible,,
ai_acestep_muse_cn_suno_cn_020956_0,30s,ACE-Step,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
ai_acestep_muse_cn_suno_cn_020962_1,30s,ACE-Step,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
ai_acestep_muse_cn_suno_cn_021048_1,30s,ACE-Step,locked,complete,computed,computed,eligible,eligible,eligible,,
ai_acestep_muse_cn_suno_cn_021072_1,30s,ACE-Step,development,complete,computed,computed,eligible,eligible,eligible,,
ai_acestep_muse_cn_suno_cn_021265_1,30s,ACE-Step,development,complete,computed,computed,eligible,eligible,eligible,,
ai_acestep_muse_cn_suno_cn_021396_1,30s,ACE-Step,development,complete,computed,computed,eligible,eligible,eligible,,
ai_acestep_muse_cn_suno_cn_021599_1,30s,ACE-Step,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
ai_acestep_muse_cn_suno_cn_021662_1,30s,ACE-Step,development,complete,computed,computed,eligible,eligible,eligible,,
ai_acestep_muse_cn_suno_cn_021766_1,30s,ACE-Step,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
ai_acestep_muse_cn_suno_cn_021803_0,30s,ACE-Step,development,complete,computed,computed,eligible,eligible,eligible,,
ai_acestep_muse_cn_suno_cn_021942_1,30s,ACE-Step,development,complete,computed,computed,eligible,eligible,eligible,,
ai_acestep_muse_cn_suno_cn_021964_1,30s,ACE-Step,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
ai_acestep_muse_cn_suno_cn_021992_0,30s,ACE-Step,development,complete,computed,computed,eligible,eligible,eligible,,
ai_acestep_muse_cn_suno_cn_022781_1,30s,ACE-Step,development,complete,computed,computed,eligible,eligible,eligible,,
ai_acestep_muse_cn_suno_cn_022963_0,30s,ACE-Step,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
ai_acestep_muse_cn_suno_cn_023026_0,30s,ACE-Step,development,complete,computed,computed,eligible,eligible,eligible,,
ai_acestep_muse_cn_suno_cn_023072_0,30s,ACE-Step,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
ai_acestep_muse_cn_suno_cn_023110_0,30s,ACE-Step,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
ai_acestep_muse_cn_suno_cn_023171_0,30s,ACE-Step,locked,complete,computed,computed,eligible,eligible,eligible,,
ai_acestep_muse_cn_suno_cn_023220_0,30s,ACE-Step,development,complete,computed,computed,eligible,eligible,eligible,,
ai_acestep_muse_cn_suno_cn_023274_0,30s,ACE-Step,development,complete,computed,computed,eligible,eligible,eligible,,
ai_acestep_muse_cn_suno_cn_023399_0,30s,ACE-Step,development,complete,computed,computed,eligible,eligible,eligible,,
ai_acestep_muse_cn_suno_cn_023450_0,30s,ACE-Step,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
ai_acestep_muse_cn_suno_cn_023486_1,30s,ACE-Step,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
ai_acestep_muse_cn_suno_cn_023805_0,30s,ACE-Step,development,complete,computed,computed,eligible,eligible,eligible,,
ai_acestep_muse_cn_suno_cn_023829_1,30s,ACE-Step,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
ai_acestep_muse_cn_suno_cn_023885_1,30s,ACE-Step,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
ai_acestep_muse_cn_suno_cn_023910_1,30s,ACE-Step,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
ai_acestep_muse_cn_suno_cn_023964_1,30s,ACE-Step,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
ai_acestep_muse_cn_suno_cn_024178_0,30s,ACE-Step,locked,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
ai_acestep_muse_cn_suno_cn_024218_0,30s,ACE-Step,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
ai_acestep_muse_cn_suno_cn_024242_1,30s,ACE-Step,development,complete,computed,computed,eligible,eligible,eligible,,
ai_acestep_muse_cn_suno_cn_024403_1,30s,ACE-Step,development,complete,computed,computed,eligible,eligible,eligible,,
ai_acestep_muse_cn_suno_cn_024482_0,30s,ACE-Step,development,complete,computed,computed,eligible,eligible,eligible,,
ai_acestep_muse_cn_suno_cn_024491_1,30s,ACE-Step,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
ai_acestep_muse_cn_suno_cn_024565_0,30s,ACE-Step,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
ai_acestep_muse_cn_suno_cn_024662_0,30s,ACE-Step,locked,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
ai_acestep_muse_cn_suno_cn_024768_0,30s,ACE-Step,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
ai_acestep_muse_cn_suno_cn_024852_1,30s,ACE-Step,development,complete,computed,computed,eligible,eligible,eligible,,
ai_acestep_muse_cn_suno_cn_024907_1,30s,ACE-Step,development,complete,computed,computed,eligible,eligible,eligible,,
ai_acestep_muse_cn_suno_cn_024932_0,30s,ACE-Step,locked,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
ai_acestep_muse_en_suno_en_000171_1,30s,ACE-Step,development,complete,computed,computed,eligible,eligible,eligible,,
ai_acestep_muse_en_suno_en_000178_0,30s,ACE-Step,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
ai_acestep_muse_en_suno_en_000234_1,30s,ACE-Step,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
ai_acestep_muse_en_suno_en_000300_1,30s,ACE-Step,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
ai_acestep_muse_en_suno_en_000394_1,30s,ACE-Step,development,complete,computed,computed,eligible,eligible,eligible,,
ai_acestep_muse_en_suno_en_000542_1,30s,ACE-Step,development,complete,computed,computed,eligible,eligible,eligible,,
ai_acestep_muse_en_suno_en_000910_0,30s,ACE-Step,locked,complete,computed,computed,eligible,eligible,eligible,,
ai_acestep_muse_en_suno_en_000948_0,30s,ACE-Step,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
ai_acestep_muse_en_suno_en_000972_1,30s,ACE-Step,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
ai_acestep_muse_en_suno_en_001129_0,30s,ACE-Step,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
ai_acestep_muse_en_suno_en_001537_0,30s,ACE-Step,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
ai_acestep_muse_en_suno_en_001605_1,30s,ACE-Step,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
ai_acestep_muse_en_suno_en_001633_0,30s,ACE-Step,development,complete,computed,computed,eligible,eligible,eligible,,
ai_acestep_muse_en_suno_en_001725_1,30s,ACE-Step,locked,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
ai_acestep_muse_en_suno_en_001875_0,30s,ACE-Step,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
ai_acestep_muse_en_suno_en_001913_1,30s,ACE-Step,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
ai_acestep_muse_en_suno_en_002048_1,30s,ACE-Step,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
ai_acestep_muse_en_suno_en_002255_1,30s,ACE-Step,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
ai_acestep_muse_en_suno_en_002426_1,30s,ACE-Step,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
ai_acestep_muse_en_suno_en_002465_0,30s,ACE-Step,locked,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
ai_acestep_muse_en_suno_en_002467_0,30s,ACE-Step,locked,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
ai_acestep_muse_en_suno_en_002603_1,30s,ACE-Step,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
ai_acestep_muse_en_suno_en_002634_0,30s,ACE-Step,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
ai_acestep_muse_en_suno_en_002699_0,30s,ACE-Step,development,complete,computed,computed,eligible,eligible,eligible,,
ai_acestep_muse_en_suno_en_002723_1,30s,ACE-Step,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
ai_acestep_muse_en_suno_en_002724_1,30s,ACE-Step,development,complete,computed,computed,eligible,eligible,eligible,,
ai_acestep_muse_en_suno_en_003147_1,30s,ACE-Step,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
ai_acestep_muse_en_suno_en_003293_0,30s,ACE-Step,locked,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
ai_acestep_muse_en_suno_en_003424_1,30s,ACE-Step,development,complete,computed,computed,eligible,eligible,eligible,,
ai_acestep_muse_en_suno_en_003451_1,30s,ACE-Step,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
ai_acestep_muse_en_suno_en_003642_1,30s,ACE-Step,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
ai_acestep_muse_en_suno_en_003666_1,30s,ACE-Step,development,complete,computed,computed,eligible,eligible,eligible,,
ai_acestep_muse_en_suno_en_003903_1,30s,ACE-Step,development,complete,computed,computed,eligible,unavailable_fewer_than_16_beats_or_invalid_intervals,unavailable_fewer_than_3_sections_or_downbeat_spans,,
ai_acestep_muse_en_suno_en_003961_0,30s,ACE-Step,development,complete,computed,computed,eligible,eligible,eligible,,
ai_acestep_muse_en_suno_en_004118_0,30s,ACE-Step,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
ai_acestep_muse_en_suno_en_004217_0,30s,ACE-Step,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
ai_acestep_muse_en_suno_en_004417_1,30s,ACE-Step,development,complete,computed,computed,eligible,eligible,eligible,,
ai_acestep_muse_en_suno_en_004466_1,30s,ACE-Step,development,complete,computed,computed,eligible,eligible,eligible,,
ai_acestep_muse_en_suno_en_004478_0,30s,ACE-Step,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
ai_acestep_muse_en_suno_en_004730_1,30s,ACE-Step,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
ai_acestep_muse_en_suno_en_004749_1,30s,ACE-Step,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
ai_acestep_muse_en_suno_en_004867_1,30s,ACE-Step,locked,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
ai_acestep_muse_en_suno_en_005012_1,30s,ACE-Step,development,complete,computed,computed,eligible,eligible,eligible,,
ai_acestep_muse_en_suno_en_005190_0,30s,ACE-Step,development,complete,computed,computed,eligible,eligible,eligible,,
ai_acestep_muse_en_suno_en_005195_1,30s,ACE-Step,development,complete,computed,computed,eligible,eligible,eligible,,
ai_acestep_muse_en_suno_en_005535_0,30s,ACE-Step,locked,complete,computed,computed,eligible,unavailable_fewer_than_16_beats_or_invalid_intervals,unavailable_fewer_than_3_sections_or_downbeat_spans,,
ai_acestep_muse_en_suno_en_005693_1,30s,ACE-Step,locked,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
ai_acestep_muse_en_suno_en_005917_1,30s,ACE-Step,locked,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
ai_acestep_muse_en_suno_en_005991_0,30s,ACE-Step,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
ai_acestep_muse_en_suno_en_005992_1,30s,ACE-Step,development,complete,computed,computed,eligible,eligible,eligible,,
ai_acestep_muse_en_suno_en_006200_0,30s,ACE-Step,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
ai_acestep_muse_en_suno_en_006527_1,30s,ACE-Step,locked,complete,computed,computed,eligible,eligible,eligible,,
ai_acestep_muse_en_suno_en_006876_0,30s,ACE-Step,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
ai_acestep_muse_en_suno_en_007117_0,30s,ACE-Step,development,complete,computed,computed,eligible,unavailable_fewer_than_16_beats_or_invalid_intervals,unavailable_fewer_than_3_sections_or_downbeat_spans,,
ai_acestep_muse_en_suno_en_007200_1,30s,ACE-Step,development,complete,computed,computed,eligible,eligible,eligible,,
ai_acestep_muse_en_suno_en_007332_0,30s,ACE-Step,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
ai_acestep_muse_en_suno_en_007376_0,30s,ACE-Step,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
ai_acestep_muse_en_suno_en_007424_1,30s,ACE-Step,locked,complete,computed,computed,eligible,eligible,eligible,,
ai_acestep_muse_en_suno_en_007625_1,30s,ACE-Step,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
ai_acestep_muse_en_suno_en_007810_1,30s,ACE-Step,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
ai_acestep_muse_en_suno_en_007830_0,30s,ACE-Step,locked,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
ai_acestep_muse_en_suno_en_007954_1,30s,ACE-Step,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
