id,model,hf_dataset,hf_main_revision,hf_parquet_revision,hf_original_id,source_parquet,source_row_number,raw_sha256,original_sample_rate,original_channels,original_duration_s,standardized_sha256,standardized_relpath,crop_start_s,historical_role,historical_group_id
aime_audioldm2_large_01556,AudioLDM 2 Large,disco-eth/AIME,b84d4be5eda830b6eb714998569dba73530f2601,1bdacac93127439e361bdd19d575d8b596bca4e3,01556,0066.parquet,23,b168983e09db7b24e03e147e4d5d8ddcf2f9f1a48256cd697635419f53624563,16000,1,10.0,bca3c75082e4182600f7936e1181032b42b56b4243c1f266a44a091b389f8b5f,clips_10s/aime_audioldm2_large/aime_audioldm2_large_01556.flac,0.0,development,aime:03e1114f54f04733
aime_audioldm2_large_01557,AudioLDM 2 Large,disco-eth/AIME,b84d4be5eda830b6eb714998569dba73530f2601,1bdacac93127439e361bdd19d575d8b596bca4e3,01557,0066.parquet,24,9125308b629e5df8d84d6e4e6e891e698d74a20dfbf1695e42799460568fd480,16000,1,10.0,e0b395bb26263fa759b03ca9d1bd853cc275487225d416414e887172d520a23a,clips_10s/aime_audioldm2_large/aime_audioldm2_large_01557.flac,0.0,development,aime:b790e0ed978a8625
aime_audioldm2_large_01558,AudioLDM 2 Large,disco-eth/AIME,b84d4be5eda830b6eb714998569dba73530f2601,1bdacac93127439e361bdd19d575d8b596bca4e3,01558,0066.parquet,25,3138ef41a6de529aa78f8bcc0a8a94abd19372605f0092e89dce454b689c0c6f,16000,1,10.0,920e5fa21299718f4dd10ef9c85ab90815e446457790ad13f82a6977d5fa5722,clips_10s/aime_audioldm2_large/aime_audioldm2_large_01558.flac,0.0,development,aime:79efafd5ea899f92
aime_audioldm2_large_01559,AudioLDM 2 Large,disco-eth/AIME,b84d4be5eda830b6eb714998569dba73530f2601,1bdacac93127439e361bdd19d575d8b596bca4e3,01559,0066.parquet,26,01a2bbc23d999a8a2f3b8cab6a51b41de86529afa2f376bb62faf6c35ce90888,16000,1,10.0,2f7b581b0b8cdebd502dfaedc4f582f0be4c27e344cc16170b3dd4f1829b8e03,clips_10s/aime_audioldm2_large/aime_audioldm2_large_01559.flac,0.0,development,aime:66d6aa1bd6465c59
aime_audioldm2_large_01560,AudioLDM 2 Large,disco-eth/AIME,b84d4be5eda830b6eb714998569dba73530f2601,1bdacac93127439e361bdd19d575d8b596bca4e3,01560,0066.parquet,27,327e2aa45956b9553052cce8f00514036975c78e0669daf5d01e6d8da9dcf3a2,16000,1,10.0,633121581dda62d9bb2c70d64cc2188d846fca75e66310c45abc6bec3660719b,clips_10s/aime_audioldm2_large/aime_audioldm2_large_01560.flac,0.0,development,aime:3e1db8e1c1f9d780
aime_audioldm2_large_01561,AudioLDM 2 Large,disco-eth/AIME,b84d4be5eda830b6eb714998569dba73530f2601,1bdacac93127439e361bdd19d575d8b596bca4e3,01561,0066.parquet,28,dcf484c96ce007a63d8b7d7e00e57d9160a7a3a6419300795f9bb4fb1832c453,16000,1,10.0,a850ec29ed632871ddd02917093174a8530af9254879e495861794ce7081977a,clips_10s/aime_audioldm2_large/aime_audioldm2_large_01561.flac,0.0,development,aime:f6c2cb95f6d0d773
aime_audioldm2_large_01562,AudioLDM 2 Large,disco-eth/AIME,b84d4be5eda830b6eb714998569dba73530f2601,1bdacac93127439e361bdd19d575d8b596bca4e3,01562,0066.parquet,29,d1d0dadb40eddf3311f7170c71615c09e0416a4704454920dc6f347ef2cb1999,16000,1,10.0,3b574b7f653bd22d43d632c368de53ada4da88aed223cfb60ee34075f487e7d3,clips_10s/aime_audioldm2_large/aime_audioldm2_large_01562.flac,0.0,development,aime:405ce8e799a7e166
aime_audioldm2_large_01563,AudioLDM 2 Large,disco-eth/AIME,b84d4be5eda830b6eb714998569dba73530f2601,1bdacac93127439e361bdd19d575d8b596bca4e3,01563,0066.parquet,30,fe9ab367bbf737ee69b132580786b9d984583b9ffc6622bbba6b8e51f1aa06b5,16000,1,10.0,895784fdbb8e780d0bc28fac9c08673f90ba2e0d0c3ff017597d249f56dc61ac,clips_10s/aime_audioldm2_large/aime_audioldm2_large_01563.flac,0.0,development,aime:f8fa5c14ade1a73d
aime_audioldm2_large_01564,AudioLDM 2 Large,disco-eth/AIME,b84d4be5eda830b6eb714998569dba73530f2601,1bdacac93127439e361bdd19d575d8b596bca4e3,01564,0067.parquet,0,59bfe66ca0f101d50b18365dad40d1015eccde3a5f944eb0091bb4946a050457,16000,1,10.0,a957271cd355a3c360a14661b258660f9ee32af76b4c3f259dd8fabe3083e593,clips_10s/aime_audioldm2_large/aime_audioldm2_large_01564.flac,0.0,development,aime:4ab28fb19c613d5c
aime_audioldm2_large_01565,AudioLDM 2 Large,disco-eth/AIME,b84d4be5eda830b6eb714998569dba73530f2601,1bdacac93127439e361bdd19d575d8b596bca4e3,01565,0067.parquet,1,0ef4692fdc194055101ba49703b766545e8a681f5e535e8c9f9510d5e0dfa761,16000,1,10.0,174e1ca27724d3ae68d30b2411a9f78041590f18c68c97a2c41ea7873ecb6dfe,clips_10s/aime_audioldm2_large/aime_audioldm2_large_01565.flac,0.0,development,aime:b04d2b9cdb78ccc9
aime_audioldm2_large_01566,AudioLDM 2 Large,disco-eth/AIME,b84d4be5eda830b6eb714998569dba73530f2601,1bdacac93127439e361bdd19d575d8b596bca4e3,01566,0067.parquet,2,6b2bacd6d4870e907a1e176540f100e787288d606e62abd3f52061d161ba103c,16000,1,10.0,a98682ca956a5de12b7aea2059b8e66b418c138143d7102a16a3b36a58394651,clips_10s/aime_audioldm2_large/aime_audioldm2_large_01566.flac,0.0,development,aime:ccc504da1cd7abbd
aime_audioldm2_large_01567,AudioLDM 2 Large,disco-eth/AIME,b84d4be5eda830b6eb714998569dba73530f2601,1bdacac93127439e361bdd19d575d8b596bca4e3,01567,0067.parquet,3,720d66c3b93db3ebee1330a61074d07706e1e4ecd501f3aa580cfd60d1d80ab0,16000,1,10.0,3ac75f5e137834ae57f2ec65c271ce3662583bd166dab537bdc98763b9faa558,clips_10s/aime_audioldm2_large/aime_audioldm2_large_01567.flac,0.0,development,aime:1c8f9070d4f43049
aime_audioldm2_large_01568,AudioLDM 2 Large,disco-eth/AIME,b84d4be5eda830b6eb714998569dba73530f2601,1bdacac93127439e361bdd19d575d8b596bca4e3,01568,0067.parquet,4,e87d471438fb5a802dbd8a118a0dcfd94bf76f80a5dc3548df4ad10e6c9f3ecd,16000,1,10.0,14b76945420a1685ed1622331b830cbc7a4df411f3b6d66221a5a55fb5d24425,clips_10s/aime_audioldm2_large/aime_audioldm2_large_01568.flac,0.0,development,aime:c8719d80acbaa6f7
aime_audioldm2_large_01569,AudioLDM 2 Large,disco-eth/AIME,b84d4be5eda830b6eb714998569dba73530f2601,1bdacac93127439e361bdd19d575d8b596bca4e3,01569,0067.parquet,5,981e4d3a6a647beb9bb9352d29aa595d07e61e6bbcb5b892e250ace129826497,16000,1,10.0,f7161a1789b6c7982ed884091e0193b269e4982289528a075978c61e396196af,clips_10s/aime_audioldm2_large/aime_audioldm2_large_01569.flac,0.0,development,aime:7e2a328073f7f34e
aime_audioldm2_large_01570,AudioLDM 2 Large,disco-eth/AIME,b84d4be5eda830b6eb714998569dba73530f2601,1bdacac93127439e361bdd19d575d8b596bca4e3,01570,0067.parquet,6,d37fcd754f59f8f8a2311669291918ce7260b26cdfc43ab4e7460c04df8d215a,16000,1,10.0,5d529b70d61f5c8264ad35068e8207dfb6ef616f3b20def766c43b3c2153e20e,clips_10s/aime_audioldm2_large/aime_audioldm2_large_01570.flac,0.0,development,aime:31565cf1a190910b
aime_audioldm2_large_01571,AudioLDM 2 Large,disco-eth/AIME,b84d4be5eda830b6eb714998569dba73530f2601,1bdacac93127439e361bdd19d575d8b596bca4e3,01571,0067.parquet,7,2ef4714c2172b9feb53131a3cdad74e6f66c2f8dcea7d1cd26a259dccd550a8a,16000,1,10.0,13e397a2c67f913ff0cbb8e210d83c49cc5e870d41064a189b85bd0a2b7f2a50,clips_10s/aime_audioldm2_large/aime_audioldm2_large_01571.flac,0.0,development,aime:b3eaaeca19d3315a
aime_audioldm2_large_01572,AudioLDM 2 Large,disco-eth/AIME,b84d4be5eda830b6eb714998569dba73530f2601,1bdacac93127439e361bdd19d575d8b596bca4e3,01572,0067.parquet,8,4c0ddfb80871ece079158b615c94dc664ff7b994b71867cfa86045f338670fcc,16000,1,10.0,ddb54471beaeab2f48de28df285a4a56ede9be770d7305f8892775ba74cf773a,clips_10s/aime_audioldm2_large/aime_audioldm2_large_01572.flac,0.0,development,aime:1a3bd16b6f918515
aime_audioldm2_large_01573,AudioLDM 2 Large,disco-eth/AIME,b84d4be5eda830b6eb714998569dba73530f2601,1bdacac93127439e361bdd19d575d8b596bca4e3,01573,0067.parquet,9,34760ca8616d444076a266d2c023eb0dfb655880f58d3b61a002be6d885e2708,16000,1,10.0,2d0bf76056afd540c0cef0a33d4e05eb53b5484ff35b5e83c7f9a0f1405ce85a,clips_10s/aime_audioldm2_large/aime_audioldm2_large_01573.flac,0.0,development,aime:8f7ad71d7482c728
aime_audioldm2_large_01574,AudioLDM 2 Large,disco-eth/AIME,b84d4be5eda830b6eb714998569dba73530f2601,1bdacac93127439e361bdd19d575d8b596bca4e3,01574,0067.parquet,10,b391f83f2e5341760c1628aa668295563acf25bbf34680a04985bc3c0f3a839b,16000,1,10.0,a5ea53fade805c6c2307042a56bbc34fc65f1b883fe2b0d2a7b0566cc808c6f5,clips_10s/aime_audioldm2_large/aime_audioldm2_large_01574.flac,0.0,development,aime:aaa1c279bf0b949b
aime_audioldm2_large_01575,AudioLDM 2 Large,disco-eth/AIME,b84d4be5eda830b6eb714998569dba73530f2601,1bdacac93127439e361bdd19d575d8b596bca4e3,01575,0067.parquet,11,0013fe35f581a933d8218a673153506292605146bb1f1ac55a8483b1e9c7c017,16000,1,10.0,b330e631d82c5011184a88ab0bc2a24fbf9cb4a2ed5458d931c49237f18c28e4,clips_10s/aime_audioldm2_large/aime_audioldm2_large_01575.flac,0.0,development,aime:5838741af343b2ad
aime_audioldm2_large_01576,AudioLDM 2 Large,disco-eth/AIME,b84d4be5eda830b6eb714998569dba73530f2601,1bdacac93127439e361bdd19d575d8b596bca4e3,01576,0067.parquet,12,8e398b166ece9ef0fccabe60ac489dd8022062054342a326d52879d3f2473332,16000,1,10.0,51c94ec1e43ba4a0ccf1f4b230fd44efb11644767ebe7dba72fbdf9bd2ac0fec,clips_10s/aime_audioldm2_large/aime_audioldm2_large_01576.flac,0.0,development,aime:a26fb004582154f1
aime_audioldm2_large_01577,AudioLDM 2 Large,disco-eth/AIME,b84d4be5eda830b6eb714998569dba73530f2601,1bdacac93127439e361bdd19d575d8b596bca4e3,01577,0067.parquet,13,36304c8abdcb1a34abfd62eb846ee5f7073cb91321c65f6a1dbcddabb4a80882,16000,1,10.0,e530c0ce4a633964c7a18360ce4093a807551e70f0ded0c0dea4e2ee0829c1a0,clips_10s/aime_audioldm2_large/aime_audioldm2_large_01577.flac,0.0,development,aime:799a905b0592b3c5
aime_audioldm2_large_01578,AudioLDM 2 Large,disco-eth/AIME,b84d4be5eda830b6eb714998569dba73530f2601,1bdacac93127439e361bdd19d575d8b596bca4e3,01578,0067.parquet,14,c311720a93eab64fc10ca10ddb654f7c18412dea0812472c36eda39ffe9ce46c,16000,1,10.0,157d041dd5065aa88e6e41267660bd82f6956e5a467e2a9feac8b554c00b0fd0,clips_10s/aime_audioldm2_large/aime_audioldm2_large_01578.flac,0.0,development,aime:4452f55308439a9c
aime_audioldm2_large_01579,AudioLDM 2 Large,disco-eth/AIME,b84d4be5eda830b6eb714998569dba73530f2601,1bdacac93127439e361bdd19d575d8b596bca4e3,01579,0067.parquet,15,fbe123c1a3aaa1e6cbbf65110fc675475f20c78c57243e2be03c668c333482dc,16000,1,10.0,1226a9afb1525c02785771b297b95be45f60da29006cfeae63d1bef84d4c5ee0,clips_10s/aime_audioldm2_large/aime_audioldm2_large_01579.flac,0.0,development,aime:9a0a9d7a67bdec2d
aime_audioldm2_large_01580,AudioLDM 2 Large,disco-eth/AIME,b84d4be5eda830b6eb714998569dba73530f2601,1bdacac93127439e361bdd19d575d8b596bca4e3,01580,0067.parquet,16,56f806d5218fca3bf113f80afa34a29100e4ae5328c09c6f7d2ff80d5ffe48cb,16000,1,10.0,83522911f9f0421377ec95c4ec3428cfcd4a2080403a81f6d23581448fd60cc8,clips_10s/aime_audioldm2_large/aime_audioldm2_large_01580.flac,0.0,development,aime:6d9102e292ba227a
aime_audioldm2_large_01581,AudioLDM 2 Large,disco-eth/AIME,b84d4be5eda830b6eb714998569dba73530f2601,1bdacac93127439e361bdd19d575d8b596bca4e3,01581,0067.parquet,17,667e6be903a4b5e45fa55871065d4c29c724ca16b916bbaa64bfbb722019f46e,16000,1,10.0,1292dfeaff1dd2e7379826ff4256040f5ca64575b133e1691757a8323c701391,clips_10s/aime_audioldm2_large/aime_audioldm2_large_01581.flac,0.0,development,aime:60c86268dc018ebc
aime_audioldm2_large_01582,AudioLDM 2 Large,disco-eth/AIME,b84d4be5eda830b6eb714998569dba73530f2601,1bdacac93127439e361bdd19d575d8b596bca4e3,01582,0067.parquet,18,65092873006c114f99169b635a2836c476a84569e19c85a96509d7d148e2a279,16000,1,10.0,3787518f39168d8230b09572f56991e130440d9783502839eb75eb94f2c7237b,clips_10s/aime_audioldm2_large/aime_audioldm2_large_01582.flac,0.0,development,aime:c9f85bfbf94a766b
aime_audioldm2_large_01583,AudioLDM 2 Large,disco-eth/AIME,b84d4be5eda830b6eb714998569dba73530f2601,1bdacac93127439e361bdd19d575d8b596bca4e3,01583,0067.parquet,19,741becb39959cb319c7eb755ace6573f80c669b47969bd599d6c01f1d8b00c5b,16000,1,10.0,47b48a3112fec6b27eea947a7a11d0388be511a530b8d5d2bd37c045c6cd0834,clips_10s/aime_audioldm2_large/aime_audioldm2_large_01583.flac,0.0,development,aime:832048d0c1f57f36
aime_audioldm2_large_01584,AudioLDM 2 Large,disco-eth/AIME,b84d4be5eda830b6eb714998569dba73530f2601,1bdacac93127439e361bdd19d575d8b596bca4e3,01584,0067.parquet,20,cda8b338bb1d0bd62c21c9f3d8cd759d69b62157aab81d521b0ae384920473b4,16000,1,10.0,0f6b90cb6900d277ced21e1bef7e9ca5934aad1521512e9b12852e8c492668d6,clips_10s/aime_audioldm2_large/aime_audioldm2_large_01584.flac,0.0,development,aime:97734fd37f522743
aime_audioldm2_large_01585,AudioLDM 2 Large,disco-eth/AIME,b84d4be5eda830b6eb714998569dba73530f2601,1bdacac93127439e361bdd19d575d8b596bca4e3,01585,0067.parquet,21,12fdb259b611097b47177633c282e8be8d317610d0e02147d5a322a5fe0910ce,16000,1,10.0,b8de95d555e5b34b25b60402f6d693a982d899b99343e1ced9c9dbbf939962f3,clips_10s/aime_audioldm2_large/aime_audioldm2_large_01585.flac,0.0,development,aime:93fe164d19f5bf43
aime_audioldm2_large_01586,AudioLDM 2 Large,disco-eth/AIME,b84d4be5eda830b6eb714998569dba73530f2601,1bdacac93127439e361bdd19d575d8b596bca4e3,01586,0067.parquet,22,d774c5ee4f501dd19e65e208dff9fbdedf274185d260febb27a274e602cea90f,16000,1,10.0,111d6e24cca85026f7ade4cd5160fc3fd917b6c283405f20a3d56974e7060a9b,clips_10s/aime_audioldm2_large/aime_audioldm2_large_01586.flac,0.0,development,aime:edc60af3e40b2ffc
aime_audioldm2_large_01587,AudioLDM 2 Large,disco-eth/AIME,b84d4be5eda830b6eb714998569dba73530f2601,1bdacac93127439e361bdd19d575d8b596bca4e3,01587,0067.parquet,23,05cee7d5146c8a0d3d74077346156083b10f778097c63b25233709f024ac0a4e,16000,1,10.0,c19554fdd4bf0b0ef993c0996537e85be585ec8276c65abaa282f9d9540665bc,clips_10s/aime_audioldm2_large/aime_audioldm2_large_01587.flac,0.0,development,aime:e9bcfb44037e0a98
aime_audioldm2_large_01588,AudioLDM 2 Large,disco-eth/AIME,b84d4be5eda830b6eb714998569dba73530f2601,1bdacac93127439e361bdd19d575d8b596bca4e3,01588,0067.parquet,24,0009e808ca10584ee8e0ba81ee3f0f30e9d478c1e0ced0fef658b1bc68c4d232,16000,1,10.0,cf571cf19d6967a405484ba1c5e0fb216e0819703be8c2f18c35f7833532c29e,clips_10s/aime_audioldm2_large/aime_audioldm2_large_01588.flac,0.0,development,aime:a9ed080ffcf9f649
aime_audioldm2_large_01589,AudioLDM 2 Large,disco-eth/AIME,b84d4be5eda830b6eb714998569dba73530f2601,1bdacac93127439e361bdd19d575d8b596bca4e3,01589,0067.parquet,25,cb4b9b00d5c7f3d2c9413156e739c299a32f887fae276fe8f673b9a9ffa60b2c,16000,1,10.0,82d5376a23624524f637679ecd7add4ecee391839f8b5493a65d9e38e47ba6b1,clips_10s/aime_audioldm2_large/aime_audioldm2_large_01589.flac,0.0,development,aime:0da7d5bbcd9aefd7
aime_audioldm2_large_01590,AudioLDM 2 Large,disco-eth/AIME,b84d4be5eda830b6eb714998569dba73530f2601,1bdacac93127439e361bdd19d575d8b596bca4e3,01590,0067.parquet,26,c37f73ae46d02a56a6a6e9baa912578c2c2effcf045287217ea374292ff643e0,16000,1,10.0,f98b01e08c8d9afedc29331b8f682b8c51bc36a910b072d7c18dfdd1ec0c7ebf,clips_10s/aime_audioldm2_large/aime_audioldm2_large_01590.flac,0.0,development,aime:27c37c79e16077ad
aime_audioldm2_large_01591,AudioLDM 2 Large,disco-eth/AIME,b84d4be5eda830b6eb714998569dba73530f2601,1bdacac93127439e361bdd19d575d8b596bca4e3,01591,0067.parquet,27,435f8cf8cb654c32d4747bc7e6e291e587131e31f947a3020dfa7dc52181ecae,16000,1,10.0,42433be5f6d1d2ee4b0a23e5a465e9c8a46e09adceae3dc331eba75c3a6b4c74,clips_10s/aime_audioldm2_large/aime_audioldm2_large_01591.flac,0.0,development,aime:212a7fb897743843
aime_audioldm2_large_01592,AudioLDM 2 Large,disco-eth/AIME,b84d4be5eda830b6eb714998569dba73530f2601,1bdacac93127439e361bdd19d575d8b596bca4e3,01592,0067.parquet,28,30c67fb354a6feac2c16f9d6e94294718d7a477b904d0a7117329513e15e762b,16000,1,10.0,c1a90ba570a7cf68d9b1260457669cc562f5820eb1decdba6f9449e85c371d33,clips_10s/aime_audioldm2_large/aime_audioldm2_large_01592.flac,0.0,development,aime:4c8ba257b7dfc429
aime_audioldm2_large_01593,AudioLDM 2 Large,disco-eth/AIME,b84d4be5eda830b6eb714998569dba73530f2601,1bdacac93127439e361bdd19d575d8b596bca4e3,01593,0067.parquet,29,965177b31a23812e0a2ecdf5feecd68463bf641e2c785cf84aa5bcdeff6729c1,16000,1,10.0,94c276950f5984c67bb6414ad65be867e6261d0e9a3800fb0e21c9a5f228cd91,clips_10s/aime_audioldm2_large/aime_audioldm2_large_01593.flac,0.0,development,aime:9128113061c9a862
aime_audioldm2_large_01594,AudioLDM 2 Large,disco-eth/AIME,b84d4be5eda830b6eb714998569dba73530f2601,1bdacac93127439e361bdd19d575d8b596bca4e3,01594,0067.parquet,30,8fd9995e2a0c0ba062f228cf4452da0ff08470505b584fa46cd96c121b4abc13,16000,1,10.0,eac19a1cf39f4ed1443f0906960595af8958de17be6c6593748cf9a0240b22d4,clips_10s/aime_audioldm2_large/aime_audioldm2_large_01594.flac,0.0,development,aime:9ea02384c57744a4
aime_audioldm2_large_01595,AudioLDM 2 Large,disco-eth/AIME,b84d4be5eda830b6eb714998569dba73530f2601,1bdacac93127439e361bdd19d575d8b596bca4e3,01595,0068.parquet,0,ab2c47cc88c4741b927526a579dd793e67ef7d7f36948593b6159f5ea5e76d09,16000,1,10.0,60ff0bf15afd5befc88f95176d75238f5e6e45932cc2ea95bfafa8db200777ff,clips_10s/aime_audioldm2_large/aime_audioldm2_large_01595.flac,0.0,development,aime:18cc56c4864fc5a6
aime_audioldm2_large_01596,AudioLDM 2 Large,disco-eth/AIME,b84d4be5eda830b6eb714998569dba73530f2601,1bdacac93127439e361bdd19d575d8b596bca4e3,01596,0068.parquet,1,965488eb82b262be729406544bc7b25fb2aff1736caf5388aa887d4d7373077d,16000,1,10.0,fcb561ce25b05e2b7ffe1b4e9f0cb723f76967f76e70574b084150cd8c0e6172,clips_10s/aime_audioldm2_large/aime_audioldm2_large_01596.flac,0.0,development,aime:fdd8bb395c4a37a9
aime_audioldm2_large_01597,AudioLDM 2 Large,disco-eth/AIME,b84d4be5eda830b6eb714998569dba73530f2601,1bdacac93127439e361bdd19d575d8b596bca4e3,01597,0068.parquet,2,c019404c56b6c1286d7fac3aed4eebcd1c7b19ef5beb4c186ebacff5f55a4a19,16000,1,10.0,49a252f5e51e41a464053555ec5fb0fc3202483382b8934456c1b25d4021443a,clips_10s/aime_audioldm2_large/aime_audioldm2_large_01597.flac,0.0,development,aime:03a6ced3a683b7a7
aime_audioldm2_large_01598,AudioLDM 2 Large,disco-eth/AIME,b84d4be5eda830b6eb714998569dba73530f2601,1bdacac93127439e361bdd19d575d8b596bca4e3,01598,0068.parquet,3,35e0da71324bbb57626bce52c3a62ec68b753b36d1ec7afcf14248e3e1690e48,16000,1,10.0,c347880ec55df357a15e5637bdf5f29e9ac0f4611aa0f3ad23d478a51aec3bb5,clips_10s/aime_audioldm2_large/aime_audioldm2_large_01598.flac,0.0,development,aime:4f77226ec73b0336
aime_audioldm2_large_01599,AudioLDM 2 Large,disco-eth/AIME,b84d4be5eda830b6eb714998569dba73530f2601,1bdacac93127439e361bdd19d575d8b596bca4e3,01599,0068.parquet,4,540b365e99380d1ed379f1f7f6aa539ab9fb6b1fd5b775fdd62a6a45d1e74b69,16000,1,10.0,3a262390a1d9bb106fc79bb77e0dd17afb737ec2607f76598196c1af15f934f9,clips_10s/aime_audioldm2_large/aime_audioldm2_large_01599.flac,0.0,development,aime:f7beea518f38ff5b
aime_audioldm2_large_01600,AudioLDM 2 Large,disco-eth/AIME,b84d4be5eda830b6eb714998569dba73530f2601,1bdacac93127439e361bdd19d575d8b596bca4e3,01600,0068.parquet,5,f8b39752c77b914b90ac81ba8829f8c0697e5bb9a6ee4a0eea27539a47b73e2d,16000,1,10.0,094dad27c13712ca02d1c15b88f736c707290c3e523734bbebd964f8f72887ea,clips_10s/aime_audioldm2_large/aime_audioldm2_large_01600.flac,0.0,development,aime:a3cd2bb1a257d542
aime_audioldm2_large_01601,AudioLDM 2 Large,disco-eth/AIME,b84d4be5eda830b6eb714998569dba73530f2601,1bdacac93127439e361bdd19d575d8b596bca4e3,01601,0068.parquet,6,5118dbf9f63955c00af91f70936060d8ebd5ed92b4980d2b0f681c19e69d70b8,16000,1,10.0,2d93d945983294870d9018a63db83fb02e10ec0228c1d3289fce215b9703ca15,clips_10s/aime_audioldm2_large/aime_audioldm2_large_01601.flac,0.0,development,aime:50eb1bad0fb0cb13
aime_audioldm2_large_01602,AudioLDM 2 Large,disco-eth/AIME,b84d4be5eda830b6eb714998569dba73530f2601,1bdacac93127439e361bdd19d575d8b596bca4e3,01602,0068.parquet,7,3e57882228a0352095dbb7081628f0ce26168914058fe3e89c0e0262b9a6c0fc,16000,1,10.0,4f997bc7a441e089b4d91ab0487918066d6c4da126de50efaa9b1c615c7b8235,clips_10s/aime_audioldm2_large/aime_audioldm2_large_01602.flac,0.0,development,aime:4cfbe99c85f409f4
aime_audioldm2_large_01603,AudioLDM 2 Large,disco-eth/AIME,b84d4be5eda830b6eb714998569dba73530f2601,1bdacac93127439e361bdd19d575d8b596bca4e3,01603,0068.parquet,8,a956ff3a244241dde5eb1a098c3ed0e13740b0a39bd001ccb7d7eb9f4cfb3e40,16000,1,10.0,80817f9b410048cf0abfd6145327ae266243eed60fca4a155e21431c557d48b7,clips_10s/aime_audioldm2_large/aime_audioldm2_large_01603.flac,0.0,development,aime:1667137b8ef4e911
aime_audioldm2_large_01604,AudioLDM 2 Large,disco-eth/AIME,b84d4be5eda830b6eb714998569dba73530f2601,1bdacac93127439e361bdd19d575d8b596bca4e3,01604,0068.parquet,9,e3974d14b582f55f6b300d065414ef3624579a3d9f83157a6fbd2c262da534e2,16000,1,10.0,a4d52744aa480ef965272e46222f78d59f60b998fb23bc8a88cb177619c54203,clips_10s/aime_audioldm2_large/aime_audioldm2_large_01604.flac,0.0,development,aime:23c7a66b9415e156
aime_audioldm2_large_01605,AudioLDM 2 Large,disco-eth/AIME,b84d4be5eda830b6eb714998569dba73530f2601,1bdacac93127439e361bdd19d575d8b596bca4e3,01605,0068.parquet,10,e3c00f0fda59bc1a10da24eac51a7bb03c080aa58178ec88f3eed5e022aa81c2,16000,1,10.0,a0c145477a0b4be791b3980d21aa058ef3d07b47ba6165a4e9f49c42a841c0a7,clips_10s/aime_audioldm2_large/aime_audioldm2_large_01605.flac,0.0,development,aime:ffdaa617559614d0
aime_audioldm2_large_01606,AudioLDM 2 Large,disco-eth/AIME,b84d4be5eda830b6eb714998569dba73530f2601,1bdacac93127439e361bdd19d575d8b596bca4e3,01606,0068.parquet,11,a76fc956cbf38bdd5b0d99da75732f73275296ab67b70f2ebc58ca1c9ff361aa,16000,1,10.0,336d1bf67ada007de41cedaac40336082d95e9156e85830b32568e95b0b9b4d3,clips_10s/aime_audioldm2_large/aime_audioldm2_large_01606.flac,0.0,development,aime:2531e3567fa7ac7a
aime_audioldm2_large_01607,AudioLDM 2 Large,disco-eth/AIME,b84d4be5eda830b6eb714998569dba73530f2601,1bdacac93127439e361bdd19d575d8b596bca4e3,01607,0068.parquet,12,1c7c669df1be216eb96ab3da30f39995ecf7332120afa90b82bd994613d4d3bc,16000,1,10.0,e3f7a30627c3e676d134e236b0bd1d42150c11fb4dbe554e6a9e4502a4cb9f82,clips_10s/aime_audioldm2_large/aime_audioldm2_large_01607.flac,0.0,development,aime:3c5c5302257b3fc6
aime_audioldm2_large_01608,AudioLDM 2 Large,disco-eth/AIME,b84d4be5eda830b6eb714998569dba73530f2601,1bdacac93127439e361bdd19d575d8b596bca4e3,01608,0068.parquet,13,cadc2ba628bb526ab0b9305b37ba620aab9b09e80f36a3a6a74f7510f9dbbb4d,16000,1,10.0,bf8b1b65754da24b5749926fdb363d8bf8f5e94250a29435152adba34a14a25c,clips_10s/aime_audioldm2_large/aime_audioldm2_large_01608.flac,0.0,development,aime:6f100944ecb80877
aime_audioldm2_large_01609,AudioLDM 2 Large,disco-eth/AIME,b84d4be5eda830b6eb714998569dba73530f2601,1bdacac93127439e361bdd19d575d8b596bca4e3,01609,0068.parquet,14,a4a19ee1e007d4d5259c10898b589d0d2b951fc1bae99b0aa83f1c2570137132,16000,1,10.0,92594064523a4ac8fc7e8e6c9967ad0f68208c01a9070279e724e680cc8c67a6,clips_10s/aime_audioldm2_large/aime_audioldm2_large_01609.flac,0.0,development,aime:23414a8a056eef62
aime_audioldm2_large_01610,AudioLDM 2 Large,disco-eth/AIME,b84d4be5eda830b6eb714998569dba73530f2601,1bdacac93127439e361bdd19d575d8b596bca4e3,01610,0068.parquet,15,a4d51c7e429fc33ac8961c2f58315b2ad323e53743edfecedd050bf8cb4ed27c,16000,1,10.0,e3e794acf1e6a321d8ee0607a27a037edc02d7c7dfb689c33c9fcdca8d554435,clips_10s/aime_audioldm2_large/aime_audioldm2_large_01610.flac,0.0,development,aime:0317c7bb49221933
aime_audioldm2_large_01611,AudioLDM 2 Large,disco-eth/AIME,b84d4be5eda830b6eb714998569dba73530f2601,1bdacac93127439e361bdd19d575d8b596bca4e3,01611,0068.parquet,16,4757085f126e2c98ba2a34d015769d8f21e00c0a24bfafc917bc4f2e59d5820a,16000,1,10.0,515f4c4743bb854a84c50d552d04ba7fed72857a4507f5af064cb46afc6291a3,clips_10s/aime_audioldm2_large/aime_audioldm2_large_01611.flac,0.0,development,aime:21eddd18e14e7d34
