id,prompt_id,label,source_group,role,group_id,native_frames,native_sample_rate_hz,source_sha256,source_receipt_sha256,eligible_native30,eligible_native60,native60_start_frame,native60_frames,native60_input_sha256
ai_yue2_muse_en_suno_en_007117_0,muse_en_suno_en_007117_0,1,YuE2,development,muse:suno_en_007117,3730496,48000,383984908b7d8996d919f0fb90dd32d76e179d76a7ecdaabf900266b37deda30,38eb4ef14e57efc6bbb7cef28936341978ebc881235ffcac36a1329838e5237a,1,1,425248,2880000,8a6d78c2b390dac3543562ac552b41c56259ca9dac62f7f385a6f10afa17ec3c
ai_yue2_muse_en_suno_en_007200_1,muse_en_suno_en_007200_1,1,YuE2,development,muse:suno_en_007200,7238336,48000,278dc0736303421df0f7a472b185108c711c03352afb296c75d1ddcbd5a543b0,e83fc3c06edbdf0817fd1ee44894d9f613a3d5871cb5dbfc119819a29487b17d,1,1,2179168,2880000,6f1b5bcba3906dc76153b82a5147431c9d37229f05d52ed48899071c7c6d7803
ai_yue2_muse_en_suno_en_007332_0,muse_en_suno_en_007332_0,1,YuE2,development,muse:suno_en_007332,1724096,48000,096c854692129c7275e1138b14ffe357328a31cc8f8449b03c2cf044e824de61,a72996f999bd6cf93be8b2bd89051b9a564899597789f01dfacee3f16caf6e7e,1,0,,,
ai_yue2_muse_en_suno_en_007376_0,muse_en_suno_en_007376_0,1,YuE2,development,muse:suno_en_007376,3836096,48000,4d00aabc942bffa62e86e5e9b49f0baff12c42eaa4e10ef493b6bf8e4f8cedba,92cf14706c47d1685b6a804902596556a1bb8acb6afbd870474d5de75354e8aa,1,1,478048,2880000,1bd1a84acd0dea5f73c719b546a5d381adc04a9e43d8d98a464ff94d7f70ffeb
ai_yue2_muse_en_suno_en_007424_1,muse_en_suno_en_007424_1,1,YuE2,locked_test,muse:suno_en_007424,4316096,48000,de25dfa83d08cd8e30111e340dbb31fcd5375f0ad6e9764124784ebe31dc70c0,b965f236c799c0298ad2dcba68543f850c36e1bfc2f3994fcc189cea08119b25,1,1,718048,2880000,fa25be0ac2ce828737f6dffa69e13e7b55572edbf96833507a5e1c7f005f0447
ai_yue2_muse_en_suno_en_007625_1,muse_en_suno_en_007625_1,1,YuE2,development,muse:suno_en_007625,9805376,48000,b830dd6dbe72d6f45c632329d263fc5e8df866e4583370b00c3aa3e80b25b2bb,3953eb7ec8d0d9c235231759060754d063e39fc14c9cb554814894ea0f3f0f45,1,1,3462688,2880000,45ffe7cb48fbd57a130c1ef91f55f38212b847efa31b93029cf68f934fc4e37b
ai_yue2_muse_en_suno_en_007810_1,muse_en_suno_en_007810_1,1,YuE2,development,muse:suno_en_007810,3882176,48000,2d5f77d42bf7e15233b1856dd654fda9413f96e453c8002fed01aae40079e312,8d7c5135a276fc0119ecbd8dfca826035f73acd5fa373ec62b17268ee8ffcb1d,1,1,501088,2880000,62b29de55244ca91ef3f99c2694e4fb5c9ac695a4bbd78116900eff536f09f46
ai_yue2_muse_en_suno_en_007830_0,muse_en_suno_en_007830_0,1,YuE2,locked_test,muse:suno_en_007830,5078336,48000,f3d63be5f1bf9c182d7f0f200b4a0377855fba4d3a11cccc90ce99451429c38b,88380982d15cdbf887645eea50351ab376e02b40f161400f25fca59803989808,1,1,1099168,2880000,6331bfc57dd1932261d5fffc0a92a752e0f8d2ee960387a9954302d89afda989
ai_yue2_muse_en_suno_en_007954_1,muse_en_suno_en_007954_1,1,YuE2,development,muse:suno_en_007954,4070336,48000,e1c3ad333beb509fc9d78827f518734af3f56c276e7f20249373c95a3790ae59,ba6eeee858f1cdc1b69f70b8efe7f1cd9b6c0d6739fc1ca6614a8b202db0eccb,1,1,595168,2880000,5c6533b60b250a245d682aa240950ec6f460b8d40784ca9f1026c2b123b6ea5f
ai_yue2_muse_en_suno_en_008171_0,muse_en_suno_en_008171_0,1,YuE2,development,muse:suno_en_008171,2730176,48000,899c33965f10d68f0293018af36077f2526b939d848650a860ad2a3ebe91d519,652e8fd0f5f8f116310e7196978c09e770773ce99831310e1f9c3d16bb030eb6,1,0,,,
ai_yue2_muse_en_suno_en_008190_1,muse_en_suno_en_008190_1,1,YuE2,development,muse:suno_en_008190,5619776,48000,57f8966d7778627d5c4d9e3e11aadd2880f4cfe877a825060fec339e9c99ba9c,dafe827dfafbff18b0bde9470e000d308d013a1bcefdb8c54b8ba940778a4da6,1,1,1369888,2880000,e3c4c4fc520ed66f25f9d0c15f6cd0e4061737fe5fbfe61d481acaecf80fd346
ai_yue2_muse_en_suno_en_008204_0,muse_en_suno_en_008204_0,1,YuE2,development,muse:suno_en_008204,3828416,48000,9cce23158e4d97fc41e7301c942ba3c0d0e3bc660ea20bc0a7c545efbbe7337a,790efd75891d054e1aa6d731c14cb1dbd647ff67333d7e508526467a07cfcb99,1,1,474208,2880000,7575fa2d106305e1b0a9ddea027f024f009bd3fab86421698d433b99e2ef9d34
ai_yue2_muse_en_suno_en_008284_1,muse_en_suno_en_008284_1,1,YuE2,development,muse:suno_en_008284,2455616,48000,a5643581c149f6597de75bdb4256d8575d7550239e7503e392b0355df29c5897,0fe4d60af0730e4e00d6f58a184bbef9d2ddb196ea794b96db36e81fde6c2616,1,0,,,
ai_yue2_muse_en_suno_en_008435_1,muse_en_suno_en_008435_1,1,YuE2,development,muse:suno_en_008435,3997376,48000,3990a43c1d9a56c6e856f7344904cbda8a8d387ec188c067c1dca5af8ac77be5,309e56a08a8f4f27c8862c523a9e173936195402f0bf203197333da4e7671004,1,1,558688,2880000,c3a08e993cfda274b1910dc6ba3a261c661bf825b3079ccc2f5b1764377f14aa
ai_yue2_muse_en_suno_en_010629_0,muse_en_suno_en_010629_0,1,YuE2,locked_test,muse:suno_en_010629,4462016,48000,23d67a7de201b9daae15fa69887d9064d126a05587e59725f7413bb10815b19e,e006b8db1e01d4cccd78840b5fe3e4678acec1854d70af259f16ebb4eea6d05b,1,1,791008,2880000,1013a3e327689dc878ad692b8a95d7566c109af4a869d7bd8af9a4d7aa79283d
ai_yue2_muse_en_suno_en_010654_0,muse_en_suno_en_010654_0,1,YuE2,development,muse:suno_en_010654,3279296,48000,9f71cef222a30845ba1e2a6a0dfa6f2f8cfe8fe8931e290f90cc1aadcdc0790e,20dcde4035c3768375e5903ff68e1a028a04bd870a8379bcf8d501402e9ec8e4,1,1,199648,2880000,9ab5cbd3a13da740f02265514912cfd7f9021bd4a98c6506b60fc859bf1af340
ai_yue2_muse_en_suno_en_010719_1,muse_en_suno_en_010719_1,1,YuE2,development,muse:suno_en_010719,3415616,48000,1ea050976190d1638fcc8f989f565cf712ca496651e28be4c774b2a2f8beff7d,5c664ae6ca3a52f4bc48ad0831c25a924829dba6d6ac01a219ea2dad4d22c399,1,1,267808,2880000,586a68664ef84973dc7907f8d1bb6b96e87df93602c897648f6f1118473ac2ba
ai_yue2_muse_en_suno_en_010805_1,muse_en_suno_en_010805_1,1,YuE2,development,muse:suno_en_010805,2271296,48000,e6fb86d1058d9b7d8f9e695fac09c588b1fe17a032df64d9a0226200f6d4f2b7,27d5a6b5ba234ce1b6fab929fe68a62c914e66bc739e6e1aa9a95dd965fffa30,1,0,,,
ai_yue2_muse_en_suno_en_010909_0,muse_en_suno_en_010909_0,1,YuE2,locked_test,muse:suno_en_010909,2048576,48000,2bd42249a9d8e45ab58adb9309df8877d74601a20c1082053d36d9d7897464f3,522f2cbe20647c0233e709335cee26f912e2ff7f2b289ee2a2b05147ab558e4b,1,0,,,
ai_yue2_muse_en_suno_en_011022_1,muse_en_suno_en_011022_1,1,YuE2,development,muse:suno_en_011022,1992896,48000,6b57b499c0815b6375ba3444f3d516d39bd711a6a86d0f888f250da6be0af710,20bcd383cfb856e724ec77bb0678e2bf860cf2ae6d349b075dbdabda4d766e0b,1,0,,,
ai_yue2_muse_en_suno_en_011062_1,muse_en_suno_en_011062_1,1,YuE2,development,muse:suno_en_011062,4064576,48000,5501fadaffa8eb31139b4cea6bc8826a33ddd856071834b9ad9d70f6572d1e48,359171fe07a240e81222f5a8a8e14423095f2d001394a46baee7e8918e2a2d8f,1,1,592288,2880000,2143154adf6e4db5833ca0dbb580e843a12e753dc9d57992f126e56e0103b4ec
ai_yue2_muse_en_suno_en_011317_0,muse_en_suno_en_011317_0,1,YuE2,locked_test,muse:suno_en_011317,4408256,48000,71940a22421a5895d13885e87fa70d3b4efd1ac5e066b98959799534cdd6b15d,0c4b9b064268d82e73de18b3f829643b39dc37ca0ba12ffa990000a1df10c91c,1,1,764128,2880000,78565a58777bbb06b8eae53ce122607ff5b3c0254ac73f1095a4c87174509445
ai_yue2_muse_en_suno_en_011375_1,muse_en_suno_en_011375_1,1,YuE2,development,muse:suno_en_011375,4556096,48000,89a404aa8c76f60062aa00153fe2aea06be0cb1cdeb54de97821b229f1e8a7a2,6ac0cf28ccf771e9e143a0396520e7058796e4db90e1e5a21db06f1da458a5cb,1,1,838048,2880000,63e7931756f1ebfbb01a9ca7a281395a9f3d54dfd737dadef05d9231b6a791bf
ai_yue2_muse_en_suno_en_011430_0,muse_en_suno_en_011430_0,1,YuE2,development,muse:suno_en_011430,2707136,48000,f12717e8606b8eb5c88e72d6866a5e78ff2598f410eeb1adae72e16ee2ec3752,b6ca05149b9a842cf6daec4baec7dc4936635b334d3d9a72cf0dc4c24a52bbc1,1,0,,,
ai_yue2_muse_en_suno_en_011432_0,muse_en_suno_en_011432_0,1,YuE2,development,muse:suno_en_011432,2601536,48000,46c67d8d9664146c38691b4f33788a4813c999ae21bb4465bc2b1f0fb10ca692,c3fc36c1a185f9a6b025743a6257b0812967f178c36451a13ea8feb5124f79d4,1,0,,,
ai_yue2_muse_en_suno_en_011584_1,muse_en_suno_en_011584_1,1,YuE2,development,muse:suno_en_011584,4632896,48000,8fdc154c443f70717f800e6b9c19ffd704e80ae5f3a6fd162cb4941a18962bed,2e543c111e8efd38dab64e6c21e251063160054230d3fb38dc9aa9749cc6d756,1,1,876448,2880000,b21631b36ba980aff0584a9e25ad31ae1c434771caf9cb75c40350b1f82e93b2
ai_yue2_muse_en_suno_en_011976_0,muse_en_suno_en_011976_0,1,YuE2,development,muse:suno_en_011976,4621376,48000,00b87f5b707345e120287500973520729d5662a3d2d0fb54b927e934b6cb890b,def0237c9f86d8f0a5e8d978599633256af893b0872d51032f69fe5fc70551f3,1,1,870688,2880000,4e070a0f6567c6bc81cf5ff4e1cc8a265fd2a0f82e0f1ffb15bf77e0556268c5
ai_yue2_muse_en_suno_en_012038_1,muse_en_suno_en_012038_1,1,YuE2,development,muse:suno_en_012038,4166336,48000,09e9bedbb5f63eccd9e55d806342cfbebd5083d86f79454782895d858cd66ff0,9f24d330fea910d12b5f567430cabcf1014f3d250b047352ac2b096f261c79fb,1,1,643168,2880000,a5ea396af9e797b0cf170f7356e220106e7ff597c98c2aaeba1e740768ab884f
ai_yue2_muse_en_suno_en_012148_1,muse_en_suno_en_012148_1,1,YuE2,locked_test,muse:suno_en_012148,3308096,48000,47925d27d39d4443b13efaa0d61bcd7b105267ab73e52121a5e18032bda21013,b60e3ab3e7774a8d872cf66cbff4c43491bf2db2646dbb59b65a947953e595eb,1,1,214048,2880000,58889b72ecda9d6fbd3dc03e63a51f80a1b8fd7c2bebe0e3fb83d6461ee5c39c
ai_yue2_muse_en_suno_en_012329_0,muse_en_suno_en_012329_0,1,YuE2,development,muse:suno_en_012329,3766976,48000,e948622dbe3a1e48f040c0451690a539ad0bdda320eceac428c6ef5f9ab64c62,596258c08eb0c3ce973ac98a11ea8954dc06601c726f32029720b493a29399eb,1,1,443488,2880000,2b33726df0915a205b1a9755e6aa9695bc4b405bf16137d3a81f317c7d2facb0
ai_yue2_muse_en_suno_en_012364_0,muse_en_suno_en_012364_0,1,YuE2,development,muse:suno_en_012364,3171776,48000,2d78d9bf13b12f4da62942cc4989a4725acf483079821a78b25514b171fe3548,6e37d1f6b1c10f4593e5fbf04228bbc3726ae8f57e6a016240a60678d58d323c,1,1,145888,2880000,423895e849c56685a59a1d5dc87b28c7da98ebef30d602eaedad045621740f5e
ai_yue2_muse_en_suno_en_012403_1,muse_en_suno_en_012403_1,1,YuE2,development,muse:suno_en_012403,2480576,48000,ffe1556ac3e8b18c31b09093b1524152b2e02c2cdd5d5c507d4101417d223e07,10db04bbf18481cf109fc387f0c2ea1ee6f9d57cf239217f3b23e717c8205e35,1,0,,,
ai_yue2_muse_en_suno_en_012425_0,muse_en_suno_en_012425_0,1,YuE2,development,muse:suno_en_012425,4531136,48000,3802fc3c13490b968923a63aece18c5555fbac2d113e9c4793f4a81ba47f38cb,eeb96409f65d768e0f63032285f3555f367651963c7c29b2f1ac0c7d4bfdaf75,1,1,825568,2880000,5781cff0d0794e893e0e705ba2ebcac7c437199060243a223c7bb65d83d64bbb
ai_yue2_muse_en_suno_en_012475_0,muse_en_suno_en_012475_0,1,YuE2,development,muse:suno_en_012475,3358016,48000,be189c8e93c97a9047e166c076128994ba7d30a2fafce8783bfcb8c294a33ada,b01b88754e78c91735565ecf5202a014ac4c9744262260669ec1489786ec9ac3,1,1,239008,2880000,a15498ef9d4919144c512c5e866c2909a390d7bca092fe7f6e806a76bca69e91
ai_yue2_muse_en_suno_en_012649_0,muse_en_suno_en_012649_0,1,YuE2,locked_test,muse:suno_en_012649,2021696,48000,73f375a60bb6e0403ac837e39790aade15618c99f335d05b04aff237a4afe7db,01a7ec78fbaa024616aeb3c02c1713c9b8749e8a9181203fa74fb40af9c17cf8,1,0,,,
ai_yue2_muse_en_suno_en_013020_0,muse_en_suno_en_013020_0,1,YuE2,development,muse:suno_en_013020,4872896,48000,2a6243a1212951c90f96536e9ed75823de27096ed68c9c5c53701cd2df934d84,b507695e77671d1b442b5f198afb4cd14e2abffbd89dfeca9235f8084b001f80,1,1,996448,2880000,450203239c30b4733c1289f4e5b44b469d12b711cfaca709781cd087ded4ac3e
ai_yue2_muse_en_suno_en_013448_1,muse_en_suno_en_013448_1,1,YuE2,development,muse:suno_en_013448,3563456,48000,73745df521f5eeb0fc8d3757fb659344b9f1c4ebffb956134b5c6848c8221e78,156dc064b18a25f73b55d63203ca590fa7fea44f7c1387db3a929315d2c09ddc,1,1,341728,2880000,e2f2a77e7129337fa28bda93b8f788eb0a23d69caf9ae83d6e5e5cbfc75e6fb6
ai_yue2_muse_en_suno_en_013480_1,muse_en_suno_en_013480_1,1,YuE2,development,muse:suno_en_013480,3310016,48000,de5c305bf86e0da76743c7c4025f45e949c819529b62fe7d1e421670ff89e996,34c903d3136ec0612cd7f3f1c1fa7c7022b966dfb8856bb49aee5a02b82a2573,1,1,215008,2880000,c99f9ffa274df399ab16a600fadb97284d9b262d6dcf8847b141ed506f2485ad
ai_yue2_muse_en_suno_en_013488_0,muse_en_suno_en_013488_0,1,YuE2,development,muse:suno_en_013488,2374976,48000,005b781ee52c4a0e4e8f8a47b39f5e5aad410d8da40b3e66d82d770314bb0a5f,c4fbebdb76c81a7ad7be46856e655ee05ba4f0c41ddfd13aa3195fdb7b87c67d,1,0,,,
ai_yue2_muse_en_suno_en_013565_0,muse_en_suno_en_013565_0,1,YuE2,locked_test,muse:suno_en_013565,4268096,48000,c9f12e974f07f40a26d512fc81c01fba41342739be2f5f2fe3d1b99a951a1356,4db8b65463f29142cd06820e2263c1ece6d0cacf8e21cf2b7ffdff5d7583d42c,1,1,694048,2880000,d6d5ccca016f772e5324115a0fac380cdb8a22010e09e8d301c7261650322332
ai_yue2_muse_en_suno_en_013579_1,muse_en_suno_en_013579_1,1,YuE2,development,muse:suno_en_013579,3838016,48000,fe19d8e9f7ba7c9852cff97c8654c6d0db42015d1d6dc3fcaed55728eaca11b9,fbdff1957d1129b8f54387f705869db89447ef577a55c2d022479e5871033d88,1,1,479008,2880000,7aaa30dcfc8b3759efe00b4c53c570b0543afaaa3aef022daff072547382eeac
ai_yue2_muse_en_suno_en_013733_1,muse_en_suno_en_013733_1,1,YuE2,development,muse:suno_en_013733,7487936,48000,9fa295a6f0410ffc219062eff22fc2bbe62816e3eac70e783e40ad5671227f3a,bd560bb4b9a6a760025b2accc742db21602c77e78529430395813c6a62e6e6bc,1,1,2303968,2880000,d3d736bf0947259b4e64a0cf1bc778c7428191ff256a55fdefb089b1404c17aa
ai_yue2_muse_en_suno_en_013915_1,muse_en_suno_en_013915_1,1,YuE2,development,muse:suno_en_013915,3235136,48000,bd9f28b2e8c2a76bc0d39f366c6bb64395372ad2b56d104650c4e705a8d7c2a9,63c46c3f7086473e16c58a4f27c1622672501c564e278f89847d2c11e8acb94f,1,1,177568,2880000,1f7db799dc4252df2bf6ba824a151476f5ecda6a868957fb292b3dae979ec3fb
ai_yue2_muse_en_suno_en_013922_0,muse_en_suno_en_013922_0,1,YuE2,development,muse:suno_en_013922,2002496,48000,255956cbec1dcc01cbdf916c774525f56625649435579192cd559f4ddb87298a,d24f184068303d5f5332366f0ef8590371e83de1ab8a687cb53f2092c2cf418b,1,0,,,
ai_yue2_muse_en_suno_en_013933_1,muse_en_suno_en_013933_1,1,YuE2,development,muse:suno_en_013933,4060736,48000,3ece025e2d336058af34934eef1ffcf8633d12705fa2e0b8d24f39b557521087,6ea581021e805e13ea767381896083c996564136d997f79f376c8b60c53e2bea,1,1,590368,2880000,2bb0497bcdb06a57fa19937af2476f595414a403a0d6780a319ff7efa97583ba
ai_yue2_muse_en_suno_en_014015_1,muse_en_suno_en_014015_1,1,YuE2,development,muse:suno_en_014015,3778496,48000,e4197b07f47f1ad5b4a2090299f05977fa8ab30191835c8be871f2b2eb74be94,041de9cebe6a1867aaa49dd1f40a5cae8b5b32e8032092a73a326216b5874482,1,1,449248,2880000,8e994fb4837eae31c7a38eb8b648dff53cb92205df1914794865706844807d26
ai_yue2_muse_en_suno_en_014158_0,muse_en_suno_en_014158_0,1,YuE2,development,muse:suno_en_014158,2305856,48000,2ad319a540ef76d9b34308cb899df6f9e69470985a95a57f652955c60c695d0d,9d43e9a9e3042465d42daa0d1e45b6c81e457209787eac5a0325fd23921def3a,1,0,,,
ai_yue2_muse_en_suno_en_014209_1,muse_en_suno_en_014209_1,1,YuE2,development,muse:suno_en_014209,4043456,48000,de3d02d47d46bae2a920267fcb04afabe245466f8e6708b912d25864cd7030ba,93c8518f55d54f61cfa655080a99a3fbac151e9294f684852a5b61a97b31cdc6,1,1,581728,2880000,9aee3e8b26dcef98754693fbbe3a0f42dce5e98fbeaa4131a7dcdfa817e9c18f
ai_yue2_muse_en_suno_en_014585_0,muse_en_suno_en_014585_0,1,YuE2,development,muse:suno_en_014585,3423296,48000,169f60c39b13c4a20115a449c366c9b2cbf0a987b4ed4657b814c7829cbda6e2,66d9b2db4315bb2dbc27d3485c0cec383ce12c712b60daf8d9dd0d35f36abe7e,1,1,271648,2880000,695acea708daac0e103b1913cb03722fc454049d754d7b41b20bccd671075033
ai_yue2_muse_en_suno_en_015012_1,muse_en_suno_en_015012_1,1,YuE2,development,muse:suno_en_015012,4316096,48000,4214c1e88a18664fa6cabffd6cb0633ba2bcd76604fcd11fb9bb2dce6b0a255c,a60b0dabe2c516727b84a73925d49bc41305ae3e5df71a29c4db2ac8d230326a,1,1,718048,2880000,7929f3ed30c49ca5d8b82ee378b754ed687eb2378170a9e5d50b5b9fea3fdb56
ai_yue2_muse_en_suno_en_015231_0,muse_en_suno_en_015231_0,1,YuE2,development,muse:suno_en_015231,3465536,48000,c1dcc32b7defeb2352bfa3d91e44ea07f5108d57581a75262f8e311245132ddf,b68b957e9124115b613b92d16a44266a2305613f9000059a318b2297a3a35ab0,1,1,292768,2880000,9197abeae1c10d6ac271a2dc446349a28cef7f52eb2c39e05850430f4fe4f3b4
ai_yue2_muse_en_suno_en_015394_1,muse_en_suno_en_015394_1,1,YuE2,development,muse:suno_en_015394,3941696,48000,1a08527eefd1a12c0ea282a7d42ea1702a9f02d468108cdaf1771af2e4456b48,4b1e944828b7fb61ba41c49f429bb10d554ba0f180d9da4f15823d92ae6ae79d,1,1,530848,2880000,b970cd9cf7a3cb4638e0a4bf5eb79604436f1a89f900ccaa23aa79b02c87639e
ai_yue2_muse_en_suno_en_015401_0,muse_en_suno_en_015401_0,1,YuE2,development,muse:suno_en_015401,2878016,48000,34aee4f784fed1fd885c4843ad2474520319df08c52eb285011c7e97fd588029,2cb44c567a62f2ecf474c8251b4e005831ddf72d18b79c6a73e4c6a51360f568,1,0,,,
ai_yue2_muse_en_suno_en_015503_0,muse_en_suno_en_015503_0,1,YuE2,development,muse:suno_en_015503,10899776,48000,438dc03d60e8c8d980076234c5eca63cbfbad4be428f7da0e526380d67d14613,0f4908323238b0b05e8fc621752ae248b66aedca67245e140c939276c94aa240,1,1,4009888,2880000,afe23a844fba37a9831c90fb1c4dbf0994e783512c17a599ccbe69a845eee44a
ai_yue2_muse_en_suno_en_015987_0,muse_en_suno_en_015987_0,1,YuE2,development,muse:suno_en_015987,4233536,48000,30c179eae842736df5e661b3b881a7e571121299a8cd88a329165a764e6bd851,ccc879da34cd14a56caecd322b34ed43c3a0c19c357144a9f4428ad4090ad85c,1,1,676768,2880000,3d571741ad31a460fe2b92eeb9bcf112c5ac1f3bd8b9df9c27114768998d5495
ai_yue2_muse_en_suno_en_016103_1,muse_en_suno_en_016103_1,1,YuE2,development,muse:suno_en_016103,3934016,48000,851861882195f7c9ceb7d3e2e9accb94fc01ec8136a56135af0647599b0dfba0,64386e7adfcfd97f831d7ab27558a475b8b29d9aa4eea5d1e42b225b9e74b992,1,1,527008,2880000,cc79e162ae165c088dbf5ee1929b9be12c2953695ab30f811dead67d863627bd
ai_yue2_muse_en_suno_en_016116_0,muse_en_suno_en_016116_0,1,YuE2,development,muse:suno_en_016116,2497856,48000,2fce73addc521bebedcf91a5ca8f2a6b5ddfd36eca8de7cf97c528a536df813a,e803f4b6b63db088d3698748b1616acfdec8a44bbd0b97bbc79209fcb107e94f,1,0,,,
ai_yue2_muse_en_suno_en_016151_1,muse_en_suno_en_016151_1,1,YuE2,locked_test,muse:suno_en_016151,3083456,48000,c9b93fe5fb6c0fa7a713c445a4b6667fa98bd127dfe8f0a1c1894e190cdd1b13,92369046348e354fad70826c4542fe16b0d4a0870262a26d52efaf83e46bfdac,1,1,101728,2880000,cbd11788c3c009b4ac9aa6ea55b76de312fde4e92a1b38b19e7e9c3e02f39f91
ai_yue2_muse_en_suno_en_016463_0,muse_en_suno_en_016463_0,1,YuE2,development,muse:suno_en_016463,1269056,48000,523a8dccd0797c2b0cdccdb86a0e86b75645d21da53ea318ebe8017989835372,dd311904e63de09252d0b8dfd6000fe5006a58a3588da41c64bbad9c2b2b2e5a,0,0,,,
ai_yue2_muse_en_suno_en_016716_1,muse_en_suno_en_016716_1,1,YuE2,development,muse:suno_en_016716,3200576,48000,33efcbebaf400c629b62fa6122622b92cefa7ee0d0ca31580b218d467876a6c0,6eb24e6be9a666e26624b4891bed0ce2a45321fc048820162d4c10c9aff80859,1,1,160288,2880000,acf3923dba572e9f4a29d0af37cde81a79b4093ed7f9647785b04075e0ebbed4
ai_yue2_muse_en_suno_en_016813_1,muse_en_suno_en_016813_1,1,YuE2,locked_test,muse:suno_en_016813,1969856,48000,5b6936c8423165657428da917bbfc130fcaea316d363ccac1b93ff1dc50c437b,f30eeb5310e78040d227814b6e4a93b84728f7c8733b0dc01380ebd12b29e1a8,1,0,,,
ai_yue2_muse_en_suno_en_016830_1,muse_en_suno_en_016830_1,1,YuE2,development,muse:suno_en_016830,2970176,48000,e7d9ca0d88ba6c6707cd1d1874eb3198353db085d2670e70f8b049a6288bb581,469f7c116ea4f235bc70c2f49bcbfdb1ca78e2ba96adf88c11d1c802f3064043,1,1,45088,2880000,da35b01bcc255b2910b413c03f7d5a0e4333a99644e77b83761d85ca7d8314c5
ai_yue2_muse_en_suno_en_016880_0,muse_en_suno_en_016880_0,1,YuE2,development,muse:suno_en_016880,2956736,48000,bec66314314a94670d5d60d061a6bd7141b29582bfe2ccbfdfddb94ea23ca41f,f18dcbb63b49f8912dec995b22f94bedc8bcd8540c11a210f333b69f4125c440,1,1,38368,2880000,f468d09e79e2c5411ed958afd3eccb64b77f99b25a40d78a8cca1aab56580d23
ai_yue2_muse_en_suno_en_017155_0,muse_en_suno_en_017155_0,1,YuE2,development,muse:suno_en_017155,6103616,48000,6e8133ead47654ae943e234a2d5f4ab1b77246a79d3bbf4bf4e6a51da0765b54,03b913b73179df619e0f72ad31660a1c365e0ba75b9bbc16281fb121507b8c9a,1,1,1611808,2880000,da1941a90abec75855fc36268fd378a231884b4e350ad44587cdf26335c0cc40
ai_yue2_muse_en_suno_en_017216_0,muse_en_suno_en_017216_0,1,YuE2,locked_test,muse:suno_en_017216,3262016,48000,eb5503dc94cd198b16adbbfd76ba9feb678c517fcfe02e7b94416500b00b9619,152dce9c8f3ecb262cf09e81db8cf291bdae17299f68101ca661bf72211efeb5,1,1,191008,2880000,d1f61bca91e38929b4fe4397133cfe3644e8037fc77ec9df080db43d6d3279e7
ai_yue2_muse_en_suno_en_017304_1,muse_en_suno_en_017304_1,1,YuE2,locked_test,muse:suno_en_017304,3540416,48000,3d14a1f3a2eabf42a95f779f51a8463f2fe1cf95c0dc373e779b5a79aecbf7f5,ad37545c947f8ba2f4b95d0aa047cf902ff51556415107391fa60d4723fe6e61,1,1,330208,2880000,ab134a40caea2b96a37a11ca8d993732d986e6edc4b0aa431cbdada2ded93bc8
ai_yue2_muse_en_suno_en_017349_0,muse_en_suno_en_017349_0,1,YuE2,development,muse:suno_en_017349,4289216,48000,b06f809757a851a8b6172bc120d28a02480a78c39b5296ca32659fbe5a3bb071,25223974b5067f2dc302c201866af3666e6a1649dc088d54267aa405696b18ce,1,1,704608,2880000,929e3e8c095039ef5e4c9b879bc67efa10973b1ac107feb80e706aa1912f0d1b
ai_yue2_muse_en_suno_en_017353_1,muse_en_suno_en_017353_1,1,YuE2,locked_test,muse:suno_en_017353,4233536,48000,2fb83dc12b96444ffe4521bb0d9c154d128dfe8525ecd99a431629868d0fa34e,1f47fd780061aabc5c9ca4755fc74737fa229408a8af4f1849ef392bd094fc8c,1,1,676768,2880000,761a3289891b85d47b54703f90aefdb2b49130bf8d194bada60a1f344d1a4cdd
ai_yue2_muse_en_suno_en_017413_1,muse_en_suno_en_017413_1,1,YuE2,locked_test,muse:suno_en_017413,13733696,48000,5acaf59c39d345a7a3c96f4a0129d3142c4c0cc639e22c36861b5cbf2c2d136a,d2d52a4e2bef77f9bde93dd50e74ded726476abcd6efee1f0970e0834d3fed69,1,1,5426848,2880000,9482b5b0e24d7c560bf3fbc771319012d6f09232733188d684d5dc06b32733e2
ai_yue2_muse_en_suno_en_017690_0,muse_en_suno_en_017690_0,1,YuE2,development,muse:suno_en_017690,4248896,48000,b7a6b65de5c49fa08d5f984ad637df14179ec32d3f6341c8f9e58976f80f035c,289a312cca94480205597f9c6eb54a6c16007d2417621ae8a3eb71ef8a997498,1,1,684448,2880000,65dffc9b9bae4bb2c84ec3c7a0bf9f9f7c8873f31581f3887ee03e1efe6eef5c
ai_yue2_muse_en_suno_en_017829_0,muse_en_suno_en_017829_0,1,YuE2,locked_test,muse:suno_en_017829,5869376,48000,127c71cca5bfb30a5f504ba85f0ec0ba8c5a5429478e4577129506fc820412d6,b69e8729036741193d7d58792664980b91dbf51932c28f7bdaf81f344f8e1c10,1,1,1494688,2880000,9525e57253efeccce01e2f1d85f9f25b8c8a483491a244f8fefc4c1cb421c680
ai_yue2_muse_en_suno_en_018072_0,muse_en_suno_en_018072_0,1,YuE2,development,muse:suno_en_018072,2962496,48000,058f9713219eccb86bc4547e43dad0dfe1e972daf1cd43667ad8391bd96894e9,ffff0e5ec2fe6fb91e290def03a7649002a872b201c75a8ec4a8670ad7aa5d9d,1,1,41248,2880000,635365304071f515a11101f7274275aecbbbdd780de63dfb0a09f5f51605ce54
