id,label,source_group,source_revision,source_locator,container_member,source_sha256,source_bytes,native_sample_rate_hz,native_duration_s,historical_role,acquisition_role,group_id,artist_or_creator_recorded,title_recorded,license_recorded,evaluation_allowed_recorded,provenance_grade,source_notes
human_mtt_042563,0,human_magnatagatune,042e24c2c26a71168dd35edc3bc0cb47b2f3c3cd,hf://datasets/confit/magnatagatune@042e24c2c26a71168dd35edc3bc0cb47b2f3c3cd/mp3.zip,e/c_layne-the_sun_will_come_out_to_blind_you-10-everybodys_going_underground-0-29.mp3,ab69fe15aa553f4342e12cc92f2c0ae34df9357f2deff4884c000e4f16248fa4,117250,16000,29.156,development,development,human_magnatagatune:creator:C Layne,C Layne,Everybody's Going Underground,CC BY-NC-SA (Magnatune research use),yes,A-,artist-balanced; one excerpt per original track; vocal stratum
human_mtt_022460,0,human_magnatagatune,042e24c2c26a71168dd35edc3bc0cb47b2f3c3cd,hf://datasets/confit/magnatagatune@042e24c2c26a71168dd35edc3bc0cb47b2f3c3cd/mp3.zip,5/trancevision-lemuria-05-free_me-233-262.mp3,751386a12ead026efeec134eccd9c4c8ae221547a184c02e289e1a8e03db22cc,117216,16000,29.156,development,development,human_magnatagatune:creator:TranceVision,TranceVision,Free Me,CC BY-NC-SA (Magnatune research use),yes,A-,artist-balanced; one excerpt per original track; vocal stratum
human_mtt_047550,0,human_magnatagatune,042e24c2c26a71168dd35edc3bc0cb47b2f3c3cd,hf://datasets/confit/magnatagatune@042e24c2c26a71168dd35edc3bc0cb47b2f3c3cd/mp3.zip,9/artemis-orbits-12-angel_angelic_mix__daniel_berkman-88-117.mp3,d95b14f3a2fe6be0a3c618a5012b4f087009e19e569d6741357c2b681e586d83,117232,16000,29.156,development,development,human_magnatagatune:creator:Artemis,Artemis,Angel (Angelic Mix) - Daniel Berkman,CC BY-NC-SA (Magnatune research use),yes,A-,artist-balanced; one excerpt per original track; vocal stratum
human_mtt_001160,0,human_magnatagatune,042e24c2c26a71168dd35edc3bc0cb47b2f3c3cd,hf://datasets/confit/magnatagatune@042e24c2c26a71168dd35edc3bc0cb47b2f3c3cd/mp3.zip,6/hoxman-synthesis_of_five-01-danse_avec_le_vent-0-29.mp3,62cfcd24615b601e63baf369c2dadd74a1fd74e59898440e7bab32d88111b587,117224,16000,29.156,development,development,human_magnatagatune:creator:Hoxman,Hoxman,Danse Avec Le Vent,CC BY-NC-SA (Magnatune research use),yes,A-,artist-balanced; one excerpt per original track; vocal stratum
human_mtt_046075,0,human_magnatagatune,042e24c2c26a71168dd35edc3bc0cb47b2f3c3cd,hf://datasets/confit/magnatagatune@042e24c2c26a71168dd35edc3bc0cb47b2f3c3cd/mp3.zip,4/justin_bianco-siren-11-line_of_sight-146-175.mp3,ce0aefa7f14b3e6ab29527fcdfe39f6c3fdf8816f45bd55c495516e604055275,117213,16000,29.156,development,development,human_magnatagatune:creator:Justin Bianco,Justin Bianco,Line Of Sight,CC BY-NC-SA (Magnatune research use),yes,A-,artist-balanced; one excerpt per original track; vocal stratum
human_mtt_030821,0,human_magnatagatune,042e24c2c26a71168dd35edc3bc0cb47b2f3c3cd,hf://datasets/confit/magnatagatune@042e24c2c26a71168dd35edc3bc0cb47b2f3c3cd/mp3.zip,2/burnshee_thornside-blues_and_misc-07-city_girls-146-175.mp3,8b560f7b681b67f1fd35647190b2752fe588b81b50b86e450a1927e5e6cbd9bb,117226,16000,29.156,development,development,human_magnatagatune:creator:Burnshee Thornside,Burnshee Thornside,City Girls,CC BY-NC-SA (Magnatune research use),yes,A-,artist-balanced; one excerpt per original track; vocal stratum
human_mtt_034905,0,human_magnatagatune,042e24c2c26a71168dd35edc3bc0cb47b2f3c3cd,hf://datasets/confit/magnatagatune@042e24c2c26a71168dd35edc3bc0cb47b2f3c3cd/mp3.zip,0/ammonite-reconnection-08-broken-30-59.mp3,37c467168b2c9fb3b6b442fb7380f73fd115e9b8498c3eb4e001462cb0d4dc47,117208,16000,29.156,development,development,human_magnatagatune:creator:Ammonite,Ammonite,Broken,CC BY-NC-SA (Magnatune research use),yes,A-,artist-balanced; one excerpt per original track; vocal stratum
human_mtt_028266,0,human_magnatagatune,042e24c2c26a71168dd35edc3bc0cb47b2f3c3cd,hf://datasets/confit/magnatagatune@042e24c2c26a71168dd35edc3bc0cb47b2f3c3cd/mp3.zip,8/mediva-viva_mediva-06-o_roso_bella_ciconia-320-349.mp3,6ee8146dbb8993ef6e6493ba9f4e29416126806d84255de9ffb1ec2c280f2e81,117226,16000,29.156,development,development,human_magnatagatune:creator:Mediva,Mediva,O Roso Bella (Ciconia),CC BY-NC-SA (Magnatune research use),yes,A-,artist-balanced; one excerpt per original track; vocal stratum
human_mtt_025072,0,human_magnatagatune,042e24c2c26a71168dd35edc3bc0cb47b2f3c3cd,hf://datasets/confit/magnatagatune@042e24c2c26a71168dd35edc3bc0cb47b2f3c3cd/mp3.zip,1/pizzle-party_patrol-05-tammy_ate_a_bad_piece_of_pork-0-29.mp3,f98b6f1e3f0ce54bc4300adbb6b0dd46ca21fc26d871edf2a696d0332b923911,117232,16000,29.156,development,development,human_magnatagatune:creator:Pizzle,Pizzle,Tammy ate a bad piece of pork,CC BY-NC-SA (Magnatune research use),yes,A-,artist-balanced; one excerpt per original track; vocal stratum
human_mtt_056887,0,human_magnatagatune,042e24c2c26a71168dd35edc3bc0cb47b2f3c3cd,hf://datasets/confit/magnatagatune@042e24c2c26a71168dd35edc3bc0cb47b2f3c3cd/mp3.zip,d/drevo-christian_themes_in_ukrainian_folk_songs-21-yesterday_night_from_the_sky_yard-30-59.mp3,4d635530491d7c227a9c173ecf8a979edf34cd458bdabd23b0012a36f413b944,117258,16000,29.156,development,development,human_magnatagatune:creator:Drevo,Drevo,Yesterday night from the sky yard,CC BY-NC-SA (Magnatune research use),yes,A-,artist-balanced; one excerpt per original track; vocal stratum
human_mtt_039971,0,human_magnatagatune,042e24c2c26a71168dd35edc3bc0cb47b2f3c3cd,hf://datasets/confit/magnatagatune@042e24c2c26a71168dd35edc3bc0cb47b2f3c3cd/mp3.zip,3/emmas_mini-beat_generation_mad_trick-09-lost-117-146.mp3,c561094fd91ff5362af0cece6f35b53b7745d28c674d5c05790747ce061c15ab,117225,16000,29.156,development,development,human_magnatagatune:creator:Emma's Mini,Emma's Mini,Lost,CC BY-NC-SA (Magnatune research use),yes,A-,artist-balanced; one excerpt per original track; vocal stratum
human_mtt_046545,0,human_magnatagatune,042e24c2c26a71168dd35edc3bc0cb47b2f3c3cd,hf://datasets/confit/magnatagatune@042e24c2c26a71168dd35edc3bc0cb47b2f3c3cd/mp3.zip,c/hands_upon_black_earth-hands_upon_black_earth-11-priest-320-349.mp3,9994914b636a300e23142c838d4b0d30504a1667eb92369a4ecffd3c15caab58,117229,16000,29.156,development,development,human_magnatagatune:creator:hands upon black earth,hands upon black earth,Priest,CC BY-NC-SA (Magnatune research use),yes,A-,artist-balanced; one excerpt per original track; vocal stratum
human_mtt_058870,0,human_magnatagatune,042e24c2c26a71168dd35edc3bc0cb47b2f3c3cd,hf://datasets/confit/magnatagatune@042e24c2c26a71168dd35edc3bc0cb47b2f3c3cd/mp3.zip,4/magnaloops-world_loops_1-53-080bheadroomproject1070-0-29.mp3,73f8f18c48306386d00418372d171435d197ac96f10f998ffc5a9d2d231293e7,117234,16000,29.156,development,development,human_magnatagatune:creator:MagnaLoops,MagnaLoops,080-B-headroom_project-1070,CC BY-NC-SA (Magnatune research use),yes,A-,artist-balanced; one excerpt per original track; vocal stratum
human_mtt_020864,0,human_magnatagatune,042e24c2c26a71168dd35edc3bc0cb47b2f3c3cd,hf://datasets/confit/magnatagatune@042e24c2c26a71168dd35edc3bc0cb47b2f3c3cd/mp3.zip,3/sherefe-opium-04-yianni_mou_to-320-349.mp3,4b1f7561645882f1be2101fa75850ae37c8beafbabc89779a9aba3a93ec689c1,117206,16000,29.156,development,development,human_magnatagatune:creator:Sherefe,Sherefe,Yianni Mou To,CC BY-NC-SA (Magnatune research use),yes,A-,artist-balanced; one excerpt per original track; vocal stratum
human_mtt_037269,0,human_magnatagatune,042e24c2c26a71168dd35edc3bc0cb47b2f3c3cd,hf://datasets/confit/magnatagatune@042e24c2c26a71168dd35edc3bc0cb47b2f3c3cd/mp3.zip,9/ya_elah-each_of_us-08-shir_hashirim-117-146.mp3,170297060228ecd0a7fe37e8d48b9b78835d72c85406dac3d1bdc3c48808d188,117211,16000,29.156,development,development,human_magnatagatune:creator:Ya Elah,Ya Elah,Shir HaShirim,CC BY-NC-SA (Magnatune research use),yes,A-,artist-balanced; one excerpt per original track; vocal stratum
human_mtt_002562,0,human_magnatagatune,042e24c2c26a71168dd35edc3bc0cb47b2f3c3cd,hf://datasets/confit/magnatagatune@042e24c2c26a71168dd35edc3bc0cb47b2f3c3cd/mp3.zip,3/very_large_array-stuff-01-magnified-146-175.mp3,4152f4559837e106ef792408d3f8185808e838a6641656b47f5de71517f97e3d,117209,16000,29.156,development,development,human_magnatagatune:creator:Very Large Array,Very Large Array,Magnified,CC BY-NC-SA (Magnatune research use),yes,A-,artist-balanced; one excerpt per original track; vocal stratum
human_mtt_029965,0,human_magnatagatune,042e24c2c26a71168dd35edc3bc0cb47b2f3c3cd,hf://datasets/confit/magnatagatune@042e24c2c26a71168dd35edc3bc0cb47b2f3c3cd/mp3.zip,e/yongen-moonrise-06-whispers_and_knives-117-146.mp3,5824b3c2040b93efd0699840e8c2bdb66fa1b38fa389ba9fa0f1870d3499956d,117218,16000,29.156,development,development,human_magnatagatune:creator:Yongen,Yongen,Whispers and Knives,CC BY-NC-SA (Magnatune research use),yes,A-,artist-balanced; one excerpt per original track; vocal stratum
human_mtt_006281,0,human_magnatagatune,042e24c2c26a71168dd35edc3bc0cb47b2f3c3cd,hf://datasets/confit/magnatagatune@042e24c2c26a71168dd35edc3bc0cb47b2f3c3cd/mp3.zip,5/mr_epic-sideways-02-blue_days-117-146.mp3,5a8ce6c10455d9d353277c54bdbfc98c2ddee1dfbfbcde714850ecb658d49fde,117209,16000,29.156,development,development,human_magnatagatune:creator:Mr Epic,Mr Epic,Blue Days,CC BY-NC-SA (Magnatune research use),yes,A-,artist-balanced; one excerpt per original track; vocal stratum
human_mtt_018362,0,human_magnatagatune,042e24c2c26a71168dd35edc3bc0cb47b2f3c3cd,hf://datasets/confit/magnatagatune@042e24c2c26a71168dd35edc3bc0cb47b2f3c3cd/mp3.zip,4/falling_you-touch-04-less_likely_to_believe-117-146.mp3,86023b7a59cc67635a1645e19a2e08fab20588308c857598c98a3705d18b0d17,117224,16000,29.156,development,development,human_magnatagatune:creator:Falling You,Falling You,less likely to believe,CC BY-NC-SA (Magnatune research use),yes,A-,artist-balanced; one excerpt per original track; vocal stratum
human_mtt_041335,0,human_magnatagatune,042e24c2c26a71168dd35edc3bc0cb47b2f3c3cd,hf://datasets/confit/magnatagatune@042e24c2c26a71168dd35edc3bc0cb47b2f3c3cd/mp3.zip,b/lisa_debenedictis-mixter_one-09-the_cuckoo_bittersweet_remix_by_oldbrian-291-320.mp3,cdb3259e7a583a9aab78ea725d1a6c53498798e2cfbb50d3997b08e4d61c74d5,117261,16000,29.156,development,development,human_magnatagatune:creator:Lisa DeBenedictis,Lisa DeBenedictis,The Cuckoo (Bittersweet Remix) by oldbrian,CC BY-NC-SA (Magnatune research use),yes,A-,artist-balanced; one excerpt per original track; vocal stratum
human_mtt_042375,0,human_magnatagatune,042e24c2c26a71168dd35edc3bc0cb47b2f3c3cd,hf://datasets/confit/magnatagatune@042e24c2c26a71168dd35edc3bc0cb47b2f3c3cd/mp3.zip,9/self_delusion-happiness_hurts_me-10-dead_star-204-233.mp3,05e1af879ef02dd4893b45c09359e129b8cd1a640cdff16a7630ae5aa2ba6f8e,117232,16000,29.156,development,development,human_magnatagatune:creator:Self Delusion,Self Delusion,Dead Star,CC BY-NC-SA (Magnatune research use),yes,A-,artist-balanced; one excerpt per original track; vocal stratum
human_mtt_043428,0,human_magnatagatune,042e24c2c26a71168dd35edc3bc0cb47b2f3c3cd,hf://datasets/confit/magnatagatune@042e24c2c26a71168dd35edc3bc0cb47b2f3c3cd/mp3.zip,d/shiva_in_exile-ethnic-10-nomad-88-117.mp3,cf4455041724b031957971e414978d17055659e24e1c0a2b8481c5af3bcb83d1,117206,16000,29.156,development,development,human_magnatagatune:creator:Shiva In Exile,Shiva In Exile,Nomad,CC BY-NC-SA (Magnatune research use),yes,A-,artist-balanced; one excerpt per original track; vocal stratum
human_mtt_040433,0,human_magnatagatune,042e24c2c26a71168dd35edc3bc0cb47b2f3c3cd,hf://datasets/confit/magnatagatune@042e24c2c26a71168dd35edc3bc0cb47b2f3c3cd/mp3.zip,9/the_kokoon-berlin-09-passion_of_life-117-146.mp3,1999f8153bf245c109122db9333e0e00177c613fbfad6e911040e8aeaa5e7b99,117214,16000,29.156,development,development,human_magnatagatune:creator:The Kokoon,The Kokoon,Passion Of Life,CC BY-NC-SA (Magnatune research use),yes,A-,artist-balanced; one excerpt per original track; vocal stratum
human_mtt_027235,0,human_magnatagatune,042e24c2c26a71168dd35edc3bc0cb47b2f3c3cd,hf://datasets/confit/magnatagatune@042e24c2c26a71168dd35edc3bc0cb47b2f3c3cd/mp3.zip,2/paul_avgerinos-gnosis-06-gnosis-30-59.mp3,9ee356c2eab4cc829140e0bf3a26117557ba525cce930f570cbce45d1473da8b,117210,16000,29.156,development,development,human_magnatagatune:creator:Paul Avgerinos,Paul Avgerinos,Gnosis,CC BY-NC-SA (Magnatune research use),yes,A-,artist-balanced; one excerpt per original track; vocal stratum
human_mtt_042036,0,human_magnatagatune,042e24c2c26a71168dd35edc3bc0cb47b2f3c3cd,hf://datasets/confit/magnatagatune@042e24c2c26a71168dd35edc3bc0cb47b2f3c3cd/mp3.zip,5/mrdc-plethora-10-angel-30-59.mp3,edc223e9f6d5810aacb4fa5bfd978520f8201dc1b31a16516ebfecb9db11a02c,117198,16000,29.156,development,development,human_magnatagatune:creator:MRDC,MRDC,Angel,CC BY-NC-SA (Magnatune research use),yes,A-,artist-balanced; one excerpt per original track; vocal stratum
human_mtt_041059,0,human_magnatagatune,042e24c2c26a71168dd35edc3bc0cb47b2f3c3cd,hf://datasets/confit/magnatagatune@042e24c2c26a71168dd35edc3bc0cb47b2f3c3cd/mp3.zip,e/john_jackson-bad_things_happen_all_the_time-09-spanish_lullabies-30-59.mp3,f17ae6ac6577834e21ac3452df0ed6ead2b142f0b07147a00836383e1aa7a02b,117245,16000,29.156,development,development,human_magnatagatune:creator:John Jackson,John Jackson,Spanish Lullabies,CC BY-NC-SA (Magnatune research use),yes,A-,artist-balanced; one excerpt per original track; vocal stratum
human_mtt_047651,0,human_magnatagatune,042e24c2c26a71168dd35edc3bc0cb47b2f3c3cd,hf://datasets/confit/magnatagatune@042e24c2c26a71168dd35edc3bc0cb47b2f3c3cd/mp3.zip,6/norine_braun-now_and_zen-12-be_brave-59-88.mp3,c231bcce8f4524751c321251a2fbb69cdfb78f48403cf0613c09f8b4a77101d8,117211,16000,29.156,development,development,human_magnatagatune:creator:Norine Braun,Norine Braun,Be Brave,CC BY-NC-SA (Magnatune research use),yes,A-,artist-balanced; one excerpt per original track; vocal stratum
human_mtt_032257,0,human_magnatagatune,042e24c2c26a71168dd35edc3bc0cb47b2f3c3cd,hf://datasets/confit/magnatagatune@042e24c2c26a71168dd35edc3bc0cb47b2f3c3cd/mp3.zip,e/briddes_roune-lenten_is_come-07-man_mai_longe_lives_weene-146-175.mp3,63d6a9c5c2862a5c69c33d6e9587217908be4d0d088339d3ac2e6035f34a2862,117236,16000,29.156,development,development,human_magnatagatune:creator:Briddes Roune,Briddes Roune,Man mai longe lives weene,CC BY-NC-SA (Magnatune research use),yes,A-,artist-balanced; one excerpt per original track; vocal stratum
human_mtt_048566,0,human_magnatagatune,042e24c2c26a71168dd35edc3bc0cb47b2f3c3cd,hf://datasets/confit/magnatagatune@042e24c2c26a71168dd35edc3bc0cb47b2f3c3cd/mp3.zip,5/four_stones_net-ridin_the_faders-12-part_12-59-88.mp3,f98c2489981ee70367fa380c1adff60384f6d9c11765f9b83ae0e3694b6f848c,117227,16000,29.156,development,development,human_magnatagatune:creator:Four Stones.Net,Four Stones.Net,Part 12,CC BY-NC-SA (Magnatune research use),yes,A-,artist-balanced; one excerpt per original track; vocal stratum
human_mtt_046656,0,human_magnatagatune,042e24c2c26a71168dd35edc3bc0cb47b2f3c3cd,hf://datasets/confit/magnatagatune@042e24c2c26a71168dd35edc3bc0cb47b2f3c3cd/mp3.zip,9/introspekt-ideology-11-rise_from_despise-146-175.mp3,059d602a1555e6dce8b13fc9383ee8233e5e7aff0d39df95ada37a9b0292e446,117224,16000,29.156,development,development,human_magnatagatune:creator:iNTROSPEKT,iNTROSPEKT,Rise from despise,CC BY-NC-SA (Magnatune research use),yes,A-,artist-balanced; one excerpt per original track; vocal stratum
human_mtt_024773,0,human_magnatagatune,042e24c2c26a71168dd35edc3bc0cb47b2f3c3cd,hf://datasets/confit/magnatagatune@042e24c2c26a71168dd35edc3bc0cb47b2f3c3cd/mp3.zip,b/liquid_zen-elements_at_loop_10-05-spirit-88-117.mp3,0039f1c87da9338ebafd39ee4c579cd63ef56031ab9dee5533d5aa73114688a8,117219,16000,29.156,development,development,human_magnatagatune:creator:Liquid Zen,Liquid Zen,Spirit,CC BY-NC-SA (Magnatune research use),yes,A-,artist-balanced; one excerpt per original track; vocal stratum
human_mtt_024335,0,human_magnatagatune,042e24c2c26a71168dd35edc3bc0cb47b2f3c3cd,hf://datasets/confit/magnatagatune@042e24c2c26a71168dd35edc3bc0cb47b2f3c3cd/mp3.zip,4/sibelian-the_soul_rush-05-september-407-436.mp3,8ea88bd8a190592f7d7fde95df516ee9a68a5605f7f62d0a476e307f4a9dc0c5,117213,16000,29.156,development,development,human_magnatagatune:creator:Sibelian,Sibelian,September,CC BY-NC-SA (Magnatune research use),yes,A-,artist-balanced; one excerpt per original track; vocal stratum
human_mtt_026279,0,human_magnatagatune,042e24c2c26a71168dd35edc3bc0cb47b2f3c3cd,hf://datasets/confit/magnatagatune@042e24c2c26a71168dd35edc3bc0cb47b2f3c3cd/mp3.zip,6/gerard_satamian-dry_fig_trees-06-chansons_sans_paroles_1989_op__2_serenade-146-175.mp3,5355de6c8c68bf96f0be41b6d60a163628debb3509a45fdd716d770091f7a7b5,117253,16000,29.156,development,development,human_magnatagatune:creator:Gerard Satamian,Gerard Satamian,Chansons sans paroles (1989) op. 2 Serenade,CC BY-NC-SA (Magnatune research use),yes,A-,artist-balanced; one excerpt per original track; vocal stratum
human_mtt_018697,0,human_magnatagatune,042e24c2c26a71168dd35edc3bc0cb47b2f3c3cd,hf://datasets/confit/magnatagatune@042e24c2c26a71168dd35edc3bc0cb47b2f3c3cd/mp3.zip,7/rapoon-what_do_you_suppose-04-never_called_nj12-117-146.mp3,21e58f7bd4933007295ada3ef1759918998c8b998195ef2d3da72c8395826594,117226,16000,29.156,development,development,human_magnatagatune:creator:Rapoon,Rapoon,Never called NJ12,CC BY-NC-SA (Magnatune research use),yes,A-,artist-balanced; one excerpt per original track; vocal stratum
human_mtt_053101,0,human_magnatagatune,042e24c2c26a71168dd35edc3bc0cb47b2f3c3cd,hf://datasets/confit/magnatagatune@042e24c2c26a71168dd35edc3bc0cb47b2f3c3cd/mp3.zip,a/da_camera-a_celtic_celebration-15-scortese_autumn__the_marvel_of_peru_from_airs_for_the_seasons-0-29.mp3,8292b70fb2b4062ad15cddc1da7e01098160da74e9c53d6b2146bd56c302b4ab,117274,16000,29.156,development,development,human_magnatagatune:creator:Da Camera,Da Camera,Scortese_ Autumn - The Marvel of Peru from Airs for the Seasons,CC BY-NC-SA (Magnatune research use),yes,A-,artist-balanced; one excerpt per original track; vocal stratum
human_mtt_052630,0,human_magnatagatune,042e24c2c26a71168dd35edc3bc0cb47b2f3c3cd,hf://datasets/confit/magnatagatune@042e24c2c26a71168dd35edc3bc0cb47b2f3c3cd/mp3.zip,4/tim_rayborn-the_path_beyond-15-en_el_vettem-30-59.mp3,30a63a34e9abbd4c6597f300f4f600ea93a2a6175652bcca9f15e8769460ff2b,117224,16000,29.156,development,development,human_magnatagatune:creator:Tim Rayborn,Tim Rayborn,En el vettem,CC BY-NC-SA (Magnatune research use),yes,A-,artist-balanced; one excerpt per original track; vocal stratum
human_mtt_013073,0,human_magnatagatune,042e24c2c26a71168dd35edc3bc0cb47b2f3c3cd,hf://datasets/confit/magnatagatune@042e24c2c26a71168dd35edc3bc0cb47b2f3c3cd/mp3.zip,c/soulprint-in_spite_of_it_all-03-fua-117-146.mp3,995e25301789d2a689fb7bef891d83dc3f6a8ccc30e3c49d3cbb6858c639b378,117217,16000,29.156,development,development,human_magnatagatune:creator:SoulPrint,SoulPrint,FUA,CC BY-NC-SA (Magnatune research use),yes,A-,artist-balanced; one excerpt per original track; vocal stratum
human_mtt_005273,0,human_magnatagatune,042e24c2c26a71168dd35edc3bc0cb47b2f3c3cd,hf://datasets/confit/magnatagatune@042e24c2c26a71168dd35edc3bc0cb47b2f3c3cd/mp3.zip,4/monks_and_choirs_of_kiev_pechersk_lavra-chants_of_the_russian_orthodox_church-01-thy_resurrection_authentic_kiev_chant-88-117.mp3,e31a5828ffe6d5b7615cc30b2b41c790b73c0f311b02e73ba278c9b61492c348,117298,16000,29.156,development,development,human_magnatagatune:creator:Monks and Choirs of Kiev Pechersk Lavra,Monks and Choirs of Kiev Pechersk Lavra,Thy Resurrection (authentic Kiev chant),CC BY-NC-SA (Magnatune research use),yes,A-,artist-balanced; one excerpt per original track; vocal stratum
human_mtt_026302,0,human_magnatagatune,042e24c2c26a71168dd35edc3bc0cb47b2f3c3cd,hf://datasets/confit/magnatagatune@042e24c2c26a71168dd35edc3bc0cb47b2f3c3cd/mp3.zip,6/stargarden-ambient_excursions-06-chenrezig-639-668.mp3,6f8326361774bf57292e6a3a70e4d464edd66f10ce3383c51805804f5dbc6431,117228,16000,29.156,development,development,human_magnatagatune:creator:Stargarden,Stargarden,Chenrezig,CC BY-NC-SA (Magnatune research use),yes,A-,artist-balanced; one excerpt per original track; vocal stratum
human_mtt_022205,0,human_magnatagatune,042e24c2c26a71168dd35edc3bc0cb47b2f3c3cd,hf://datasets/confit/magnatagatune@042e24c2c26a71168dd35edc3bc0cb47b2f3c3cd/mp3.zip,5/curandero-aras-05-embrujada-30-59.mp3,e60c58fa83866deb9f5fdab3e329d33b45075b05e3dca65632c845b0518438d4,117204,16000,29.156,development,development,human_magnatagatune:creator:Curandero,Curandero,Embrujada,CC BY-NC-SA (Magnatune research use),yes,A-,artist-balanced; one excerpt per original track; vocal stratum
human_mtt_010042,0,human_magnatagatune,042e24c2c26a71168dd35edc3bc0cb47b2f3c3cd,hf://datasets/confit/magnatagatune@042e24c2c26a71168dd35edc3bc0cb47b2f3c3cd/mp3.zip,f/jacob_heringman_and_catherine_king-luis_milan_el_maestro-02-soneto_amor_che_nel_mio_pensier_vive_et_regna-30-59.mp3,26053269b1e564b85b05b79c1aca80a301c684b1faf3618be8c5da440a84e12d,117288,16000,29.156,development,development,human_magnatagatune:creator:Jacob Heringman and Catherine King,Jacob Heringman and Catherine King,Soneto_ amor che nel mio pensier vive et regna,CC BY-NC-SA (Magnatune research use),yes,A-,artist-balanced; one excerpt per original track; vocal stratum
human_mtt_031363,0,human_magnatagatune,042e24c2c26a71168dd35edc3bc0cb47b2f3c3cd,hf://datasets/confit/magnatagatune@042e24c2c26a71168dd35edc3bc0cb47b2f3c3cd/mp3.zip,7/aba_structure-epic-07-erased-59-88.mp3,8ddedf4b3dcff3184dbf4115c27bff12d41e4619d8ca1d8322d12b33769cfab9,117201,16000,29.156,development,development,human_magnatagatune:creator:ABA STRUCTURE,ABA STRUCTURE,Erased,CC BY-NC-SA (Magnatune research use),yes,A-,artist-balanced; one excerpt per original track; vocal stratum
