id,label,source_group,role,group_id,component_id,duration_view_s,native_sample_rate_hz,input_sha256
ai_acestep_muse_cn_suno_cn_017803_1,1,ACE-Step,development,muse:suno_cn_017803,component_000177,30,48000,53d1b1aea3bd1cc98ffc1a4730f92fd3dd024c8b6536d2335b3ff91158842053
ai_acestep_muse_cn_suno_cn_017832_1,1,ACE-Step,development,muse:suno_cn_017832,component_000178,30,48000,6c32a2911d14ea0495427224442294231cd5bf1a6af4e871afa24ab71d387694
ai_acestep_muse_cn_suno_cn_017956_1,1,ACE-Step,development,muse:suno_cn_017956,component_000179,30,48000,900c8b68f933cb51b14672e0b40255db55964fd5a1f5fe9054bf078188f1ec5d
ai_acestep_muse_cn_suno_cn_017992_0,1,ACE-Step,development,muse:suno_cn_017992,component_000180,30,48000,59b68bd540900e486a6c1aa0d801f9475043a973c32d33ddaeebd4dd88816e2c
ai_acestep_muse_cn_suno_cn_018057_0,1,ACE-Step,development,muse:suno_cn_018057,component_000181,30,48000,c27ceae7e04aeb854d60fe946b0d7e8c5523e763511a52260e3a3ecf68353475
ai_acestep_muse_cn_suno_cn_018338_1,1,ACE-Step,development,muse:suno_cn_018338,component_000182,30,48000,3a084a75d5ad0466cdea9419651b3a054028057dfd212fc5ba6e5b4fa42bd72d
ai_acestep_muse_cn_suno_cn_018558_1,1,ACE-Step,development,muse:suno_cn_018558,component_000183,30,48000,4f2b7788c079d89cbe98471a324d13bd285ecb4b6a1dc1ba9f2b7dc3f1781aea
ai_acestep_muse_cn_suno_cn_018563_0,1,ACE-Step,development,muse:suno_cn_018563,component_000184,30,48000,0b1dd180a8bcfbf62d8b2abaedd763a5a39b1bc9d4c5719ad1f5fa788a26d043
ai_acestep_muse_cn_suno_cn_018634_1,1,ACE-Step,development,muse:suno_cn_018634,component_000185,30,48000,86f73636c56580c94e33290c6add4244af9ae36a8716305181cad2eccbbaa7d9
ai_acestep_muse_cn_suno_cn_018814_1,1,ACE-Step,development,muse:suno_cn_018814,component_000187,30,48000,a0a33a7a03296603e6f15532150bbadd34fe2c0940f97623949ef5b7384ac83d
ai_acestep_muse_cn_suno_cn_019033_1,1,ACE-Step,development,muse:suno_cn_019033,component_000188,30,48000,e498e9aa33d9cd2762d0aeec2cdb5fbae06c3f4e695768e92f695e586642200f
ai_acestep_muse_cn_suno_cn_019084_0,1,ACE-Step,development,muse:suno_cn_019084,component_000190,30,48000,a53238f638e032e0be4f205e77e34227b5da66cb1456bd8d1af2eab50be2f756
ai_acestep_muse_cn_suno_cn_019155_0,1,ACE-Step,development,muse:suno_cn_019155,component_000191,30,48000,55dbca7a2ef4bd7ade69e6b8799256d48dfa6b111cfb2911a844d33c52eb762c
ai_acestep_muse_cn_suno_cn_019557_1,1,ACE-Step,development,muse:suno_cn_019557,component_000192,30,48000,90b0246bb3050a74071f217a4b2f14442747289cc8869b041878b921f4cbbad5
ai_acestep_muse_cn_suno_cn_019593_0,1,ACE-Step,development,muse:suno_cn_019593,component_000193,30,48000,f87b7b41621756e33a99c6e559589388de652a079d24f7f090b863923476a15b
ai_acestep_muse_cn_suno_cn_019618_0,1,ACE-Step,development,muse:suno_cn_019618,component_000194,30,48000,71e6baf2ef522c3da9e296d20bc994cb7d8f78006f84d09a88022ce1614d0a25
ai_acestep_muse_cn_suno_cn_019709_1,1,ACE-Step,development,muse:suno_cn_019709,component_000195,30,48000,e0837f6549c0818a20f98b41d6cf3dabc41f6f0978547185b7486f39cd065391
ai_acestep_muse_cn_suno_cn_019962_1,1,ACE-Step,development,muse:suno_cn_019962,component_000198,30,48000,5580d30a2207e1766697ec09e9ee3f0f6a4b613bbdfc7d2a620145a28ac60a4f
ai_acestep_muse_cn_suno_cn_020151_1,1,ACE-Step,development,muse:suno_cn_020151,component_000200,30,48000,7d47af219157da33066b3bd445d2d20deb08716d2e8040b2e4fa16ecd647856a
ai_acestep_muse_cn_suno_cn_020176_0,1,ACE-Step,development,muse:suno_cn_020176,component_000201,30,48000,5eb074290aba98870e18cbf91274470e48d59df52961251c691cf11bce3d8421
ai_acestep_muse_cn_suno_cn_020583_0,1,ACE-Step,development,muse:suno_cn_020583,component_000204,30,48000,f859c2b9cf9f22be91529526fd038ee9069e82b593c0ea07a153fdc247f1fee6
ai_acestep_muse_cn_suno_cn_020622_1,1,ACE-Step,development,muse:suno_cn_020622,component_000206,30,48000,ee8aad18c16f72389ecbc95f9a5669579eb2ae5178fe778f6b20b8abf681dc37
ai_acestep_muse_cn_suno_cn_020623_0,1,ACE-Step,development,muse:suno_cn_020623,component_000207,30,48000,cce155b584c24db1c2e6450468bbf333ab874b66f24981d4dfbc8250fac8da9a
ai_acestep_muse_cn_suno_cn_020838_1,1,ACE-Step,development,muse:suno_cn_020838,component_000208,30,48000,065064389416dad987ff23bd91988c7155fe6ce6d72543eb223366721152c971
ai_acestep_muse_cn_suno_cn_020854_0,1,ACE-Step,development,muse:suno_cn_020854,component_000209,30,48000,782bce0b63d535a97c898fbdbfad144715b0a61a6bdb24ac115c1eb92fbf7774
ai_acestep_muse_cn_suno_cn_020956_0,1,ACE-Step,development,muse:suno_cn_020956,component_000210,30,48000,944163b6d884bf71a79b08ad4acc160881e57f7cf3bc322ea5f0ba2f3df0a7e7
ai_acestep_muse_cn_suno_cn_020962_1,1,ACE-Step,development,muse:suno_cn_020962,component_000211,30,48000,f3ed7171da65115ee5bf15d036be89b5b0baea36002c5c3f089ba48bf374d514
ai_acestep_muse_cn_suno_cn_021072_1,1,ACE-Step,development,muse:suno_cn_021072,component_000213,30,48000,ddfff24375b3c0b2217bdae614015efa5d03eae5fbf636b3cd548ed62c504140
ai_acestep_muse_cn_suno_cn_021265_1,1,ACE-Step,development,muse:suno_cn_021265,component_000214,30,48000,2041c70955a7a3956a41eceace7e03a6f6a3649dc7286fe14a283a22ab4feaa2
ai_acestep_muse_cn_suno_cn_021396_1,1,ACE-Step,development,muse:suno_cn_021396,component_000215,30,48000,5ec466686c87844572b68c6ef03e01a327a64631795e41b891d55dd06b6e0110
ai_acestep_muse_cn_suno_cn_021599_1,1,ACE-Step,development,muse:suno_cn_021599,component_000216,30,48000,e0efc8f6e1367aacf4b07ed30cf9f54671595abdd0c3bb262e35fd7af00a6e25
ai_acestep_muse_cn_suno_cn_021662_1,1,ACE-Step,development,muse:suno_cn_021662,component_000217,30,48000,3d7520583b626b7524200ef961a60e31af4601c8db3e30d35d9071fbd3432b29
ai_acestep_muse_cn_suno_cn_021766_1,1,ACE-Step,development,muse:suno_cn_021766,component_000218,30,48000,0ea7232f8b1c39defae2ce62e2d84a75237956d4b653c176758d578da5862d5b
ai_acestep_muse_cn_suno_cn_021803_0,1,ACE-Step,development,muse:suno_cn_021803,component_000219,30,48000,80ca2c25e71abf3af9107bb5dda9e17a383b8557e5ae2307c511412a1cb32d63
ai_acestep_muse_cn_suno_cn_021942_1,1,ACE-Step,development,muse:suno_cn_021942,component_000220,30,48000,2492066c3c3dcc347e458b640534e877d2e72bda55e5ced2a10ce2e33ca715c1
ai_acestep_muse_cn_suno_cn_021964_1,1,ACE-Step,development,muse:suno_cn_021964,component_000221,30,48000,83ee6878763f96bea07b5bd1098fd78b7c43170972ea54efde8460f1265cbc07
ai_acestep_muse_cn_suno_cn_021992_0,1,ACE-Step,development,muse:suno_cn_021992,component_000222,30,48000,c3c9555ca3dc1303ca7432c808722ab4a63f4e7e0a97c59850089d66138b9f7e
ai_acestep_muse_cn_suno_cn_022781_1,1,ACE-Step,development,muse:suno_cn_022781,component_000223,30,48000,6870a02a3391376501569c51518fc43d926d58c56f7cdaefa4c689d422bb6701
ai_acestep_muse_cn_suno_cn_022963_0,1,ACE-Step,development,muse:suno_cn_022963,component_000224,30,48000,1638d4954b05f03f6fa0a9f3a3902640fff17916732ded7d3fd03ea83c366062
ai_acestep_muse_cn_suno_cn_023026_0,1,ACE-Step,development,muse:suno_cn_023026,component_000225,30,48000,fe6a880a99c77361d3a7e54071dfb2e84cb6b0bf6c46b946b5492f048dae8817
ai_acestep_muse_cn_suno_cn_023072_0,1,ACE-Step,development,muse:suno_cn_023072,component_000226,30,48000,1c606f6da45f10e3cd216a7c48a39742e2e9dae10ce054c119851bcb8071a11d
ai_acestep_muse_cn_suno_cn_023110_0,1,ACE-Step,development,muse:suno_cn_023110,component_000227,30,48000,7f583125c056f86b9da232d7e35e6a6810bec19dbbb6e58d7bdd2d32b19e92f4
ai_acestep_muse_cn_suno_cn_023220_0,1,ACE-Step,development,muse:suno_cn_023220,component_000229,30,48000,182f2177449c966d7e92410e0069479fb3f916aef8c7490ea37e6e0432085c3d
ai_acestep_muse_cn_suno_cn_023274_0,1,ACE-Step,development,muse:suno_cn_023274,component_000230,30,48000,8dfbc87ca2a03b58ca971983660ee8d0065f6e24df4f81a06450385ce33c5fea
ai_acestep_muse_cn_suno_cn_023399_0,1,ACE-Step,development,muse:suno_cn_023399,component_000231,30,48000,96ce1b50560a40878d94f727e7863d97df89039823c19bdaee6c601a1cae41f6
ai_acestep_muse_cn_suno_cn_023450_0,1,ACE-Step,development,muse:suno_cn_023450,component_000232,30,48000,5b0e6669e8ef7b8dc046d8931860b1f1b1d50e6d8c0759d2e5c921f367edcf78
ai_acestep_muse_cn_suno_cn_023486_1,1,ACE-Step,development,muse:suno_cn_023486,component_000233,30,48000,d0ee8850cf92e68a23ee7b3238429308dd64bcc503adbbc1e138434302e9ded1
ai_acestep_muse_cn_suno_cn_023805_0,1,ACE-Step,development,muse:suno_cn_023805,component_000234,30,48000,d910a00a33f01a80e3a23184a1b9a263c1d50fe49388bf21da6846d9cbea6123
ai_acestep_muse_cn_suno_cn_023829_1,1,ACE-Step,development,muse:suno_cn_023829,component_000235,30,48000,ea4f80935c95b7b3939e72655617fcd037d49088838033608a11fe8ca336cb44
ai_acestep_muse_cn_suno_cn_023885_1,1,ACE-Step,development,muse:suno_cn_023885,component_000236,30,48000,10f6c75e59d8193dffd49ac3e9ae259f671880518e4559e85efd461d3f233f48
ai_acestep_muse_cn_suno_cn_023910_1,1,ACE-Step,development,muse:suno_cn_023910,component_000237,30,48000,924b511d70d4db3ceba5a697c0887cdb98dc706cafaa1d4dbf41c50164ce0dbb
ai_acestep_muse_cn_suno_cn_023964_1,1,ACE-Step,development,muse:suno_cn_023964,component_000238,30,48000,4bb9c93968cc985ced144c624d1c332b0a53f79daf8797f8f57cef058891a0ae
ai_acestep_muse_cn_suno_cn_024218_0,1,ACE-Step,development,muse:suno_cn_024218,component_000240,30,48000,8a9739147d8ec38e99b284fac8b63dab1183a581575eb5ec74c7612f04fa6e66
ai_acestep_muse_cn_suno_cn_024242_1,1,ACE-Step,development,muse:suno_cn_024242,component_000241,30,48000,3b964db6d3d2b4a3faf6251b4e954c59394dbe869ce5c0aab8014650bdbce8ed
ai_acestep_muse_cn_suno_cn_024403_1,1,ACE-Step,development,muse:suno_cn_024403,component_000242,30,48000,e16e037f8a96fe26194dfbe2020f9241a78fc0c4afdb76203f56c0af3db8b891
ai_acestep_muse_cn_suno_cn_024482_0,1,ACE-Step,development,muse:suno_cn_024482,component_000243,30,48000,56d9eae5cefdf1dadb2b82f6bd7d6f1ea52e036c2fe41c79e49a39a4772ed80d
ai_acestep_muse_cn_suno_cn_024491_1,1,ACE-Step,development,muse:suno_cn_024491,component_000244,30,48000,39bdd18c48f7185390c8a075482922e2b67836b6545891f52ce4186f0cbd9ce4
ai_acestep_muse_cn_suno_cn_024565_0,1,ACE-Step,development,muse:suno_cn_024565,component_000245,30,48000,d1e442231ef9f1f95b2c22dca2bb61cc34f0c548c56052c535dd82b6a31a05b6
ai_acestep_muse_cn_suno_cn_024768_0,1,ACE-Step,development,muse:suno_cn_024768,component_000247,30,48000,dd3e21fd8882858696b25e3fad980f965455fb4ddd84361eedac72a765983a5d
ai_acestep_muse_cn_suno_cn_024852_1,1,ACE-Step,development,muse:suno_cn_024852,component_000248,30,48000,8b0abaa8953cfb7078e5464be9eac15d645410314a80a9d158548535faecd608
ai_acestep_muse_cn_suno_cn_024907_1,1,ACE-Step,development,muse:suno_cn_024907,component_000249,30,48000,5d49922452bebdbd7dcdd98e557c1e296bcdbeb1f7b46df740402ab05dede224
ai_acestep_muse_en_suno_en_000171_1,1,ACE-Step,development,muse:suno_en_000171,component_000251,30,48000,1b96d9fd18e98b4c4524292db78eeced9ef769206bd516d482425bb4fe3bb9ee
ai_acestep_muse_en_suno_en_000178_0,1,ACE-Step,development,muse:suno_en_000178,component_000252,30,48000,6a7db53b7b60fca62878d33184b3092aa77bdea8ca1f541021e5b25145faa980
ai_acestep_muse_en_suno_en_000234_1,1,ACE-Step,development,muse:suno_en_000234,component_000253,30,48000,a8a33efbde6867559dee54f774e8dfa67e508c4d46710a020cafb310aed1eb28
ai_acestep_muse_en_suno_en_000300_1,1,ACE-Step,development,muse:suno_en_000300,component_000254,30,48000,11babcab108b928ef63f3699aa16842dd756296604fcaa64b364d0ec07270898
ai_acestep_muse_en_suno_en_000394_1,1,ACE-Step,development,muse:suno_en_000394,component_000255,30,48000,405a73ae58cca07bf97b6506be09dac0a93f47e619a825571ece857bc8f876a6
ai_acestep_muse_en_suno_en_000542_1,1,ACE-Step,development,muse:suno_en_000542,component_000256,30,48000,161d9e7fe46387d6214db2156c30050103c59a10936a3d0a30b64bf31d817987
ai_acestep_muse_en_suno_en_000948_0,1,ACE-Step,development,muse:suno_en_000948,component_000258,30,48000,1b6599906c7f0bf1e27f081d499fc2d9c5843a2423799c3dd9adf980d724e873
ai_acestep_muse_en_suno_en_000972_1,1,ACE-Step,development,muse:suno_en_000972,component_000259,30,48000,d7c4267e58cae32ba873c5e0210fa06be6c459e59ac6e8db8b5bc0d2563d0031
ai_acestep_muse_en_suno_en_001129_0,1,ACE-Step,development,muse:suno_en_001129,component_000260,30,48000,9abaa2d46f60dec056b9594832be71b1ed762f217f9fc0bba8ab4dedab353871
ai_acestep_muse_en_suno_en_001537_0,1,ACE-Step,development,muse:suno_en_001537,component_000261,30,48000,d578a2f40bedb2251729613f5240894d004d21115cf4cdaf5cdb1031ab06b56e
ai_acestep_muse_en_suno_en_001605_1,1,ACE-Step,development,muse:suno_en_001605,component_000262,30,48000,16be8561c5b350bbb00d281bb901913307c5ffb6073f8604eefffefacdbe7f32
ai_acestep_muse_en_suno_en_001633_0,1,ACE-Step,development,muse:suno_en_001633,component_000263,30,48000,7185a9a92bb0fddda696d495a1d7587431878db66ce0ab9dbb8f031b053e1398
ai_acestep_muse_en_suno_en_001875_0,1,ACE-Step,development,muse:suno_en_001875,component_000265,30,48000,3aceed7cb22cccc9035859d6c47e440f67d9ca96db075bdd5ffff851e7529238
ai_acestep_muse_en_suno_en_001913_1,1,ACE-Step,development,muse:suno_en_001913,component_000266,30,48000,664863188562fccc15bcd2f88f0e75d56162414172abae6d5e367d05ed1aefb2
ai_acestep_muse_en_suno_en_002048_1,1,ACE-Step,development,muse:suno_en_002048,component_000267,30,48000,ff360492e6ed9015ef19649293dee9d65b024d0ed62680271faa1ec13709c05a
ai_acestep_muse_en_suno_en_002255_1,1,ACE-Step,development,muse:suno_en_002255,component_000268,30,48000,dc8f70f5d2e42a4e5946ae0f49c57ff163d92f52046b732e5b57f4839491a83f
ai_acestep_muse_en_suno_en_002426_1,1,ACE-Step,development,muse:suno_en_002426,component_000269,30,48000,3cbf0a498827b8da7c36550ccbd10bd45bd547ac918840d66817308499e703f7
ai_acestep_muse_en_suno_en_002603_1,1,ACE-Step,development,muse:suno_en_002603,component_000272,30,48000,6abe4c30d5758f3fd58c481257c6527d6a21547711567941b4e1b2d554cf522b
ai_acestep_muse_en_suno_en_002634_0,1,ACE-Step,development,muse:suno_en_002634,component_000273,30,48000,5cf679e96836ce1940ffbab9a4de4baa7ba3d7bb5803621deb79fbebe092d064
ai_acestep_muse_en_suno_en_002699_0,1,ACE-Step,development,muse:suno_en_002699,component_000274,30,48000,0979f24cf8c78402fd84a693e13d4ad7b93423e0ccf242043aa51c557a0a1cc9
ai_acestep_muse_en_suno_en_002723_1,1,ACE-Step,development,muse:suno_en_002723,component_000275,30,48000,0b345286cb8348ef498600049b485b99c99fbf4f69a2f552916a0e476f62305c
ai_acestep_muse_en_suno_en_002724_1,1,ACE-Step,development,muse:suno_en_002724,component_000276,30,48000,e489b88aae3088fae8a7a027919a7f20e74f1230914e7a42043b8bab3164fad8
ai_acestep_muse_en_suno_en_003147_1,1,ACE-Step,development,muse:suno_en_003147,component_000277,30,48000,a66d375bcea3286841b1caeee53cc32b488ab5ccec8b6c7afbdc2ca6d0e3b0b3
ai_acestep_muse_en_suno_en_003424_1,1,ACE-Step,development,muse:suno_en_003424,component_000279,30,48000,3962d7a1c65434ea8ca830189b72eac5b65de126433ed9eca49f839781bfed61
ai_acestep_muse_en_suno_en_003451_1,1,ACE-Step,development,muse:suno_en_003451,component_000280,30,48000,6f416d2f412f0f7dd5839657155a0c3d4f7d0eef375437464e57c543c3522c4a
ai_acestep_muse_en_suno_en_003642_1,1,ACE-Step,development,muse:suno_en_003642,component_000281,30,48000,e3ee50787f874fa52ba967bef7bd38cc759f364b0e72ea9efdd017d49d883b6b
ai_acestep_muse_en_suno_en_003666_1,1,ACE-Step,development,muse:suno_en_003666,component_000282,30,48000,bfe48c02051226e4a0e43dd4c74a50b55990e6f35ff1020fce4184388eaa5cfc
ai_acestep_muse_en_suno_en_003903_1,1,ACE-Step,development,muse:suno_en_003903,component_000283,30,48000,73610141720106f3578dc66dcb577178033ac031b93bb5e059ec112121536ff8
ai_acestep_muse_en_suno_en_003961_0,1,ACE-Step,development,muse:suno_en_003961,component_000284,30,48000,4a282f0a39b0b5f3f7845256268022e7f295c11f96cbfb2d6ca54d9fb686a2f2
ai_acestep_muse_en_suno_en_004118_0,1,ACE-Step,development,muse:suno_en_004118,component_000285,30,48000,a8eb173ba8def978101148ea7242db84c343a78501c46ab7bb10791ede8e2951
ai_acestep_muse_en_suno_en_004217_0,1,ACE-Step,development,muse:suno_en_004217,component_000286,30,48000,cc24b3aa2257e4e2f08b0cbf9ff50e5c8090fa93e9199d6cc05e305d88aa7afb
ai_acestep_muse_en_suno_en_004417_1,1,ACE-Step,development,muse:suno_en_004417,component_000287,30,48000,1c37a6775a349342788828b3a47609d97fcba75dcb820dadba4afed7f7c2fc84
ai_acestep_muse_en_suno_en_004466_1,1,ACE-Step,development,muse:suno_en_004466,component_000288,30,48000,0e3088e7ad0bfb37fb1298cd92626ea9db1fd8a4a080eca42b931e6e7f40496c
ai_acestep_muse_en_suno_en_004478_0,1,ACE-Step,development,muse:suno_en_004478,component_000289,30,48000,d51a2fc080a330fb9c345a708ed4d772e01c2761d390b7a2229fc5a79d86e072
ai_acestep_muse_en_suno_en_004730_1,1,ACE-Step,development,muse:suno_en_004730,component_000290,30,48000,9b5fbd50779344fb8c58b1ded4ca55da286c3b12dd1ed6bc57aa79aa5e97a3d4
ai_acestep_muse_en_suno_en_004749_1,1,ACE-Step,development,muse:suno_en_004749,component_000291,30,48000,b13f9586ac51ad0586480f9a08f295c5477606e89a0db734f2fef9ab36d59d6b
ai_acestep_muse_en_suno_en_005012_1,1,ACE-Step,development,muse:suno_en_005012,component_000293,30,48000,299b27782a0c36e3fba2fd51214a05330c703662a274f8300aa2a34a828c6905
ai_acestep_muse_en_suno_en_005190_0,1,ACE-Step,development,muse:suno_en_005190,component_000294,30,48000,102ab1002150e7ca0c0379c5893b24a38430d602ff28d577722dc2cae84cef46
ai_acestep_muse_en_suno_en_005195_1,1,ACE-Step,development,muse:suno_en_005195,component_000295,30,48000,b25c18fe96c835bde120487889376b236f4aa8c7655e543a4f5397071353ef0a
ai_acestep_muse_en_suno_en_005991_0,1,ACE-Step,development,muse:suno_en_005991,component_000299,30,48000,ac8017eb4e4d46d7bdc288dab15677e333aed413513133ccc9c3631fe6f6d498
ai_acestep_muse_en_suno_en_005992_1,1,ACE-Step,development,muse:suno_en_005992,component_000300,30,48000,6034b1fc9470676d89e608cabab42c715f6861a07b21fbe9bce6545309c1017d
ai_acestep_muse_en_suno_en_006200_0,1,ACE-Step,development,muse:suno_en_006200,component_000301,30,48000,51bcbbd5fc8156fdad662e5d83e0c77646385221bea2da6524a2812dbb38ea9b
ai_acestep_muse_en_suno_en_006876_0,1,ACE-Step,development,muse:suno_en_006876,component_000303,30,48000,40b2d5fcbe6451a35e8f56cc8551af08282380a594e7673b7e4cc34b06343ea3
ai_acestep_muse_en_suno_en_007117_0,1,ACE-Step,development,muse:suno_en_007117,component_000304,30,48000,3ba38a180f324fdb824941845387afae14686248d190b6091785f23b141d7b43
ai_acestep_muse_en_suno_en_007200_1,1,ACE-Step,development,muse:suno_en_007200,component_000305,30,48000,d3d97e4be123fb4052491c4fa7b9761d24cf28bb7872d0c3ebb95585ad9bb7ac
ai_acestep_muse_en_suno_en_007332_0,1,ACE-Step,development,muse:suno_en_007332,component_000306,30,48000,455e56e006f0656b75c5594bf5cd4073f14717b12f5d006c6dc3a8a1bdcf2a78
ai_acestep_muse_en_suno_en_007376_0,1,ACE-Step,development,muse:suno_en_007376,component_000307,30,48000,8686ce2c9594ecba275c1a67d6798e009ae32f26b5845f2782da631af70993bb
ai_acestep_muse_en_suno_en_007625_1,1,ACE-Step,development,muse:suno_en_007625,component_000309,30,48000,ce429c8324334aac4916554904376ec267f8a63060d79d668db0d8126d3657e2
ai_acestep_muse_en_suno_en_007810_1,1,ACE-Step,development,muse:suno_en_007810,component_000310,30,48000,8798cdb4d4c74361345b7ca5e760b257cd242c5fb3d6bd8ed1deebd51074b693
ai_acestep_muse_en_suno_en_007954_1,1,ACE-Step,development,muse:suno_en_007954,component_000312,30,48000,86ec49bd65c4e682aed6a4de1ffc4842ff6839d82e85c4c8ed19583209c15019
ai_acestep_muse_en_suno_en_008171_0,1,ACE-Step,development,muse:suno_en_008171,component_000313,30,48000,ee07168ac65021a6a2da22d14df39b34a3128362778f0f5e822f3d6f20259010
ai_acestep_muse_en_suno_en_008190_1,1,ACE-Step,development,muse:suno_en_008190,component_000314,30,48000,61746870cb88cbc61aedf7687c5d021f7cd56bccae48cbf38b28e5e5b6b1ff4a
ai_acestep_muse_en_suno_en_008204_0,1,ACE-Step,development,muse:suno_en_008204,component_000315,30,48000,718cae646195cafff6b8501f7647321714ee634214a39ef2f4a840458c65f512
ai_acestep_muse_en_suno_en_008284_1,1,ACE-Step,development,muse:suno_en_008284,component_000316,30,48000,d79ba6da10533eb658c1786808cf9200611d9be77cd629a64a0effad74ee5724
ai_acestep_muse_en_suno_en_008435_1,1,ACE-Step,development,muse:suno_en_008435,component_000317,30,48000,ef2146384b06586e27d78655293f87b50aeeed52fca4c24c9d0745f30e0beb9c
ai_acestep_muse_en_suno_en_010654_0,1,ACE-Step,development,muse:suno_en_010654,component_000319,30,48000,800d2fb739b63fa57ba392de83776f0d6a9c24cdf18429a030249b20791c40f7
ai_acestep_muse_en_suno_en_010719_1,1,ACE-Step,development,muse:suno_en_010719,component_000320,30,48000,f195b7a6c240c8f47930210e5280d41ac6d8fd3d277b9a24528226d9c0427c5b
ai_acestep_muse_en_suno_en_010805_1,1,ACE-Step,development,muse:suno_en_010805,component_000321,30,48000,227a0de94e221d1b6ddc351cfec5910360e404de697ab85fb9f803d3fdc2454f
ai_acestep_muse_en_suno_en_011022_1,1,ACE-Step,development,muse:suno_en_011022,component_000323,30,48000,d9a3d5a3c0a2db34e098789a97a79dfdbef20e6c1b0f23c93124fdac856b0116
ai_acestep_muse_en_suno_en_011062_1,1,ACE-Step,development,muse:suno_en_011062,component_000324,30,48000,39ff862577278f4e2f8596c93e0a4403ac44b2c2277d6c14c8f9535f57d53671
ai_acestep_muse_en_suno_en_011375_1,1,ACE-Step,development,muse:suno_en_011375,component_000326,30,48000,c7c143359f35cfff925f2be721d661cb4eefecfd992fcea0dce4015809c9568f
ai_acestep_muse_en_suno_en_011430_0,1,ACE-Step,development,muse:suno_en_011430,component_000327,30,48000,a49db0dd3cde5c1045f4f5e958b57b788c903bd29eebbffb923e73a0dbec50ca
ai_acestep_muse_en_suno_en_011432_0,1,ACE-Step,development,muse:suno_en_011432,component_000328,30,48000,6b873424cd8d1b79e1a2bf26a37317229f76306bb611cb5036a57845b4a47b73
