id,cohort,role,group_id,component_id,source_index
ai_acestep_muse_cn_suno_cn_020838_1,historical_10s,development,muse:suno_cn_020838,,historical_input_inventory_v1/metadata_10s.csv
ai_acestep_muse_cn_suno_cn_020854_0,historical_10s,development,muse:suno_cn_020854,,historical_input_inventory_v1/metadata_10s.csv
ai_acestep_muse_cn_suno_cn_020956_0,historical_10s,development,muse:suno_cn_020956,,historical_input_inventory_v1/metadata_10s.csv
ai_acestep_muse_cn_suno_cn_020962_1,historical_10s,development,muse:suno_cn_020962,,historical_input_inventory_v1/metadata_10s.csv
ai_acestep_muse_cn_suno_cn_021048_1,historical_10s,locked,muse:suno_cn_021048,,historical_input_inventory_v1/metadata_10s.csv
ai_acestep_muse_cn_suno_cn_021072_1,historical_10s,development,muse:suno_cn_021072,,historical_input_inventory_v1/metadata_10s.csv
ai_acestep_muse_cn_suno_cn_021265_1,historical_10s,development,muse:suno_cn_021265,,historical_input_inventory_v1/metadata_10s.csv
ai_acestep_muse_cn_suno_cn_021396_1,historical_10s,development,muse:suno_cn_021396,,historical_input_inventory_v1/metadata_10s.csv
ai_acestep_muse_cn_suno_cn_021599_1,historical_10s,development,muse:suno_cn_021599,,historical_input_inventory_v1/metadata_10s.csv
ai_acestep_muse_cn_suno_cn_021662_1,historical_10s,development,muse:suno_cn_021662,,historical_input_inventory_v1/metadata_10s.csv
ai_acestep_muse_cn_suno_cn_021766_1,historical_10s,development,muse:suno_cn_021766,,historical_input_inventory_v1/metadata_10s.csv
ai_acestep_muse_cn_suno_cn_021803_0,historical_10s,development,muse:suno_cn_021803,,historical_input_inventory_v1/metadata_10s.csv
ai_acestep_muse_cn_suno_cn_021942_1,historical_10s,development,muse:suno_cn_021942,,historical_input_inventory_v1/metadata_10s.csv
ai_acestep_muse_cn_suno_cn_021964_1,historical_10s,development,muse:suno_cn_021964,,historical_input_inventory_v1/metadata_10s.csv
ai_acestep_muse_cn_suno_cn_021992_0,historical_10s,development,muse:suno_cn_021992,,historical_input_inventory_v1/metadata_10s.csv
ai_acestep_muse_cn_suno_cn_022781_1,historical_10s,development,muse:suno_cn_022781,,historical_input_inventory_v1/metadata_10s.csv
ai_acestep_muse_cn_suno_cn_022963_0,historical_10s,development,muse:suno_cn_022963,,historical_input_inventory_v1/metadata_10s.csv
ai_acestep_muse_cn_suno_cn_023026_0,historical_10s,development,muse:suno_cn_023026,,historical_input_inventory_v1/metadata_10s.csv
ai_acestep_muse_cn_suno_cn_023072_0,historical_10s,development,muse:suno_cn_023072,,historical_input_inventory_v1/metadata_10s.csv
ai_acestep_muse_cn_suno_cn_023110_0,historical_10s,development,muse:suno_cn_023110,,historical_input_inventory_v1/metadata_10s.csv
ai_acestep_muse_cn_suno_cn_023171_0,historical_10s,locked,muse:suno_cn_023171,,historical_input_inventory_v1/metadata_10s.csv
ai_acestep_muse_cn_suno_cn_023220_0,historical_10s,development,muse:suno_cn_023220,,historical_input_inventory_v1/metadata_10s.csv
ai_acestep_muse_cn_suno_cn_023274_0,historical_10s,development,muse:suno_cn_023274,,historical_input_inventory_v1/metadata_10s.csv
ai_acestep_muse_cn_suno_cn_023399_0,historical_10s,development,muse:suno_cn_023399,,historical_input_inventory_v1/metadata_10s.csv
ai_acestep_muse_cn_suno_cn_023450_0,historical_10s,development,muse:suno_cn_023450,,historical_input_inventory_v1/metadata_10s.csv
ai_acestep_muse_cn_suno_cn_023486_1,historical_10s,development,muse:suno_cn_023486,,historical_input_inventory_v1/metadata_10s.csv
ai_acestep_muse_cn_suno_cn_023805_0,historical_10s,development,muse:suno_cn_023805,,historical_input_inventory_v1/metadata_10s.csv
ai_acestep_muse_cn_suno_cn_023829_1,historical_10s,development,muse:suno_cn_023829,,historical_input_inventory_v1/metadata_10s.csv
ai_acestep_muse_cn_suno_cn_023885_1,historical_10s,development,muse:suno_cn_023885,,historical_input_inventory_v1/metadata_10s.csv
ai_acestep_muse_cn_suno_cn_023910_1,historical_10s,development,muse:suno_cn_023910,,historical_input_inventory_v1/metadata_10s.csv
ai_acestep_muse_cn_suno_cn_023964_1,historical_10s,development,muse:suno_cn_023964,,historical_input_inventory_v1/metadata_10s.csv
ai_acestep_muse_cn_suno_cn_024178_0,historical_10s,locked,muse:suno_cn_024178,,historical_input_inventory_v1/metadata_10s.csv
ai_acestep_muse_cn_suno_cn_024218_0,historical_10s,development,muse:suno_cn_024218,,historical_input_inventory_v1/metadata_10s.csv
ai_acestep_muse_cn_suno_cn_024242_1,historical_10s,development,muse:suno_cn_024242,,historical_input_inventory_v1/metadata_10s.csv
ai_acestep_muse_cn_suno_cn_024403_1,historical_10s,development,muse:suno_cn_024403,,historical_input_inventory_v1/metadata_10s.csv
ai_acestep_muse_cn_suno_cn_024482_0,historical_10s,development,muse:suno_cn_024482,,historical_input_inventory_v1/metadata_10s.csv
ai_acestep_muse_cn_suno_cn_024491_1,historical_10s,development,muse:suno_cn_024491,,historical_input_inventory_v1/metadata_10s.csv
ai_acestep_muse_cn_suno_cn_024565_0,historical_10s,development,muse:suno_cn_024565,,historical_input_inventory_v1/metadata_10s.csv
ai_acestep_muse_cn_suno_cn_024662_0,historical_10s,locked,muse:suno_cn_024662,,historical_input_inventory_v1/metadata_10s.csv
ai_acestep_muse_cn_suno_cn_024768_0,historical_10s,development,muse:suno_cn_024768,,historical_input_inventory_v1/metadata_10s.csv
ai_acestep_muse_cn_suno_cn_024852_1,historical_10s,development,muse:suno_cn_024852,,historical_input_inventory_v1/metadata_10s.csv
ai_acestep_muse_cn_suno_cn_024907_1,historical_10s,development,muse:suno_cn_024907,,historical_input_inventory_v1/metadata_10s.csv
ai_acestep_muse_cn_suno_cn_024932_0,historical_10s,locked,muse:suno_cn_024932,,historical_input_inventory_v1/metadata_10s.csv
ai_acestep_muse_en_suno_en_000171_1,historical_10s,development,muse:suno_en_000171,,historical_input_inventory_v1/metadata_10s.csv
ai_acestep_muse_en_suno_en_000178_0,historical_10s,development,muse:suno_en_000178,,historical_input_inventory_v1/metadata_10s.csv
ai_acestep_muse_en_suno_en_000234_1,historical_10s,development,muse:suno_en_000234,,historical_input_inventory_v1/metadata_10s.csv
ai_acestep_muse_en_suno_en_000300_1,historical_10s,development,muse:suno_en_000300,,historical_input_inventory_v1/metadata_10s.csv
ai_acestep_muse_en_suno_en_000394_1,historical_10s,development,muse:suno_en_000394,,historical_input_inventory_v1/metadata_10s.csv
ai_acestep_muse_en_suno_en_000542_1,historical_10s,development,muse:suno_en_000542,,historical_input_inventory_v1/metadata_10s.csv
ai_acestep_muse_en_suno_en_000910_0,historical_10s,locked,muse:suno_en_000910,,historical_input_inventory_v1/metadata_10s.csv
ai_acestep_muse_en_suno_en_000948_0,historical_10s,development,muse:suno_en_000948,,historical_input_inventory_v1/metadata_10s.csv
ai_acestep_muse_en_suno_en_000972_1,historical_10s,development,muse:suno_en_000972,,historical_input_inventory_v1/metadata_10s.csv
ai_acestep_muse_en_suno_en_001129_0,historical_10s,development,muse:suno_en_001129,,historical_input_inventory_v1/metadata_10s.csv
ai_acestep_muse_en_suno_en_001537_0,historical_10s,development,muse:suno_en_001537,,historical_input_inventory_v1/metadata_10s.csv
ai_acestep_muse_en_suno_en_001605_1,historical_10s,development,muse:suno_en_001605,,historical_input_inventory_v1/metadata_10s.csv
ai_acestep_muse_en_suno_en_001633_0,historical_10s,development,muse:suno_en_001633,,historical_input_inventory_v1/metadata_10s.csv
ai_acestep_muse_en_suno_en_001725_1,historical_10s,locked,muse:suno_en_001725,,historical_input_inventory_v1/metadata_10s.csv
ai_acestep_muse_en_suno_en_001875_0,historical_10s,development,muse:suno_en_001875,,historical_input_inventory_v1/metadata_10s.csv
ai_acestep_muse_en_suno_en_001913_1,historical_10s,development,muse:suno_en_001913,,historical_input_inventory_v1/metadata_10s.csv
ai_acestep_muse_en_suno_en_002048_1,historical_10s,development,muse:suno_en_002048,,historical_input_inventory_v1/metadata_10s.csv
ai_acestep_muse_en_suno_en_002255_1,historical_10s,development,muse:suno_en_002255,,historical_input_inventory_v1/metadata_10s.csv
ai_acestep_muse_en_suno_en_002426_1,historical_10s,development,muse:suno_en_002426,,historical_input_inventory_v1/metadata_10s.csv
ai_acestep_muse_en_suno_en_002465_0,historical_10s,locked,muse:suno_en_002465,,historical_input_inventory_v1/metadata_10s.csv
ai_acestep_muse_en_suno_en_002467_0,historical_10s,locked,muse:suno_en_002467,,historical_input_inventory_v1/metadata_10s.csv
ai_acestep_muse_en_suno_en_002603_1,historical_10s,development,muse:suno_en_002603,,historical_input_inventory_v1/metadata_10s.csv
ai_acestep_muse_en_suno_en_002634_0,historical_10s,development,muse:suno_en_002634,,historical_input_inventory_v1/metadata_10s.csv
ai_acestep_muse_en_suno_en_002699_0,historical_10s,development,muse:suno_en_002699,,historical_input_inventory_v1/metadata_10s.csv
ai_acestep_muse_en_suno_en_002723_1,historical_10s,development,muse:suno_en_002723,,historical_input_inventory_v1/metadata_10s.csv
ai_acestep_muse_en_suno_en_002724_1,historical_10s,development,muse:suno_en_002724,,historical_input_inventory_v1/metadata_10s.csv
ai_acestep_muse_en_suno_en_003147_1,historical_10s,development,muse:suno_en_003147,,historical_input_inventory_v1/metadata_10s.csv
ai_acestep_muse_en_suno_en_003293_0,historical_10s,locked,muse:suno_en_003293,,historical_input_inventory_v1/metadata_10s.csv
ai_acestep_muse_en_suno_en_003424_1,historical_10s,development,muse:suno_en_003424,,historical_input_inventory_v1/metadata_10s.csv
ai_acestep_muse_en_suno_en_003451_1,historical_10s,development,muse:suno_en_003451,,historical_input_inventory_v1/metadata_10s.csv
ai_acestep_muse_en_suno_en_003642_1,historical_10s,development,muse:suno_en_003642,,historical_input_inventory_v1/metadata_10s.csv
ai_acestep_muse_en_suno_en_003666_1,historical_10s,development,muse:suno_en_003666,,historical_input_inventory_v1/metadata_10s.csv
ai_acestep_muse_en_suno_en_003903_1,historical_10s,development,muse:suno_en_003903,,historical_input_inventory_v1/metadata_10s.csv
ai_acestep_muse_en_suno_en_003961_0,historical_10s,development,muse:suno_en_003961,,historical_input_inventory_v1/metadata_10s.csv
ai_acestep_muse_en_suno_en_004118_0,historical_10s,development,muse:suno_en_004118,,historical_input_inventory_v1/metadata_10s.csv
ai_acestep_muse_en_suno_en_004217_0,historical_10s,development,muse:suno_en_004217,,historical_input_inventory_v1/metadata_10s.csv
ai_acestep_muse_en_suno_en_004417_1,historical_10s,development,muse:suno_en_004417,,historical_input_inventory_v1/metadata_10s.csv
ai_acestep_muse_en_suno_en_004466_1,historical_10s,development,muse:suno_en_004466,,historical_input_inventory_v1/metadata_10s.csv
ai_acestep_muse_en_suno_en_004478_0,historical_10s,development,muse:suno_en_004478,,historical_input_inventory_v1/metadata_10s.csv
ai_acestep_muse_en_suno_en_004730_1,historical_10s,development,muse:suno_en_004730,,historical_input_inventory_v1/metadata_10s.csv
ai_acestep_muse_en_suno_en_004749_1,historical_10s,development,muse:suno_en_004749,,historical_input_inventory_v1/metadata_10s.csv
ai_acestep_muse_en_suno_en_004867_1,historical_10s,locked,muse:suno_en_004867,,historical_input_inventory_v1/metadata_10s.csv
ai_acestep_muse_en_suno_en_005012_1,historical_10s,development,muse:suno_en_005012,,historical_input_inventory_v1/metadata_10s.csv
ai_acestep_muse_en_suno_en_005190_0,historical_10s,development,muse:suno_en_005190,,historical_input_inventory_v1/metadata_10s.csv
ai_acestep_muse_en_suno_en_005195_1,historical_10s,development,muse:suno_en_005195,,historical_input_inventory_v1/metadata_10s.csv
ai_acestep_muse_en_suno_en_005535_0,historical_10s,locked,muse:suno_en_005535,,historical_input_inventory_v1/metadata_10s.csv
ai_acestep_muse_en_suno_en_005693_1,historical_10s,locked,muse:suno_en_005693,,historical_input_inventory_v1/metadata_10s.csv
ai_acestep_muse_en_suno_en_005917_1,historical_10s,locked,muse:suno_en_005917,,historical_input_inventory_v1/metadata_10s.csv
ai_acestep_muse_en_suno_en_005991_0,historical_10s,development,muse:suno_en_005991,,historical_input_inventory_v1/metadata_10s.csv
ai_acestep_muse_en_suno_en_005992_1,historical_10s,development,muse:suno_en_005992,,historical_input_inventory_v1/metadata_10s.csv
ai_acestep_muse_en_suno_en_006200_0,historical_10s,development,muse:suno_en_006200,,historical_input_inventory_v1/metadata_10s.csv
ai_acestep_muse_en_suno_en_006527_1,historical_10s,locked,muse:suno_en_006527,,historical_input_inventory_v1/metadata_10s.csv
ai_acestep_muse_en_suno_en_006876_0,historical_10s,development,muse:suno_en_006876,,historical_input_inventory_v1/metadata_10s.csv
ai_acestep_muse_en_suno_en_007117_0,historical_10s,development,muse:suno_en_007117,,historical_input_inventory_v1/metadata_10s.csv
ai_acestep_muse_en_suno_en_007200_1,historical_10s,development,muse:suno_en_007200,,historical_input_inventory_v1/metadata_10s.csv
ai_acestep_muse_en_suno_en_007332_0,historical_10s,development,muse:suno_en_007332,,historical_input_inventory_v1/metadata_10s.csv
ai_acestep_muse_en_suno_en_007376_0,historical_10s,development,muse:suno_en_007376,,historical_input_inventory_v1/metadata_10s.csv
ai_acestep_muse_en_suno_en_007424_1,historical_10s,locked,muse:suno_en_007424,,historical_input_inventory_v1/metadata_10s.csv
ai_acestep_muse_en_suno_en_007625_1,historical_10s,development,muse:suno_en_007625,,historical_input_inventory_v1/metadata_10s.csv
ai_acestep_muse_en_suno_en_007810_1,historical_10s,development,muse:suno_en_007810,,historical_input_inventory_v1/metadata_10s.csv
ai_acestep_muse_en_suno_en_007830_0,historical_10s,locked,muse:suno_en_007830,,historical_input_inventory_v1/metadata_10s.csv
ai_acestep_muse_en_suno_en_007954_1,historical_10s,development,muse:suno_en_007954,,historical_input_inventory_v1/metadata_10s.csv
ai_acestep_muse_en_suno_en_008171_0,historical_10s,development,muse:suno_en_008171,,historical_input_inventory_v1/metadata_10s.csv
ai_acestep_muse_en_suno_en_008190_1,historical_10s,development,muse:suno_en_008190,,historical_input_inventory_v1/metadata_10s.csv
ai_acestep_muse_en_suno_en_008204_0,historical_10s,development,muse:suno_en_008204,,historical_input_inventory_v1/metadata_10s.csv
ai_acestep_muse_en_suno_en_008284_1,historical_10s,development,muse:suno_en_008284,,historical_input_inventory_v1/metadata_10s.csv
ai_acestep_muse_en_suno_en_008435_1,historical_10s,development,muse:suno_en_008435,,historical_input_inventory_v1/metadata_10s.csv
ai_acestep_muse_en_suno_en_010629_0,historical_10s,locked,muse:suno_en_010629,,historical_input_inventory_v1/metadata_10s.csv
ai_acestep_muse_en_suno_en_010654_0,historical_10s,development,muse:suno_en_010654,,historical_input_inventory_v1/metadata_10s.csv
ai_acestep_muse_en_suno_en_010719_1,historical_10s,development,muse:suno_en_010719,,historical_input_inventory_v1/metadata_10s.csv
ai_acestep_muse_en_suno_en_010805_1,historical_10s,development,muse:suno_en_010805,,historical_input_inventory_v1/metadata_10s.csv
ai_acestep_muse_en_suno_en_010909_0,historical_10s,locked,muse:suno_en_010909,,historical_input_inventory_v1/metadata_10s.csv
ai_acestep_muse_en_suno_en_011022_1,historical_10s,development,muse:suno_en_011022,,historical_input_inventory_v1/metadata_10s.csv
ai_acestep_muse_en_suno_en_011062_1,historical_10s,development,muse:suno_en_011062,,historical_input_inventory_v1/metadata_10s.csv
ai_acestep_muse_en_suno_en_011317_0,historical_10s,locked,muse:suno_en_011317,,historical_input_inventory_v1/metadata_10s.csv
ai_acestep_muse_en_suno_en_011375_1,historical_10s,development,muse:suno_en_011375,,historical_input_inventory_v1/metadata_10s.csv
ai_acestep_muse_en_suno_en_011430_0,historical_10s,development,muse:suno_en_011430,,historical_input_inventory_v1/metadata_10s.csv
ai_acestep_muse_en_suno_en_011432_0,historical_10s,development,muse:suno_en_011432,,historical_input_inventory_v1/metadata_10s.csv
ai_acestep_muse_en_suno_en_011584_1,historical_10s,development,muse:suno_en_011584,,historical_input_inventory_v1/metadata_10s.csv
ai_acestep_muse_en_suno_en_011976_0,historical_10s,development,muse:suno_en_011976,,historical_input_inventory_v1/metadata_10s.csv
ai_acestep_muse_en_suno_en_012038_1,historical_10s,development,muse:suno_en_012038,,historical_input_inventory_v1/metadata_10s.csv
ai_acestep_muse_en_suno_en_012148_1,historical_10s,locked,muse:suno_en_012148,,historical_input_inventory_v1/metadata_10s.csv
ai_acestep_muse_en_suno_en_012329_0,historical_10s,development,muse:suno_en_012329,,historical_input_inventory_v1/metadata_10s.csv
ai_acestep_muse_en_suno_en_012364_0,historical_10s,development,muse:suno_en_012364,,historical_input_inventory_v1/metadata_10s.csv
ai_acestep_muse_en_suno_en_012403_1,historical_10s,development,muse:suno_en_012403,,historical_input_inventory_v1/metadata_10s.csv
ai_acestep_muse_en_suno_en_012425_0,historical_10s,development,muse:suno_en_012425,,historical_input_inventory_v1/metadata_10s.csv
ai_acestep_muse_en_suno_en_012475_0,historical_10s,development,muse:suno_en_012475,,historical_input_inventory_v1/metadata_10s.csv
ai_acestep_muse_en_suno_en_012649_0,historical_10s,locked,muse:suno_en_012649,,historical_input_inventory_v1/metadata_10s.csv
ai_acestep_muse_en_suno_en_013020_0,historical_10s,development,muse:suno_en_013020,,historical_input_inventory_v1/metadata_10s.csv
ai_acestep_muse_en_suno_en_013448_1,historical_10s,development,muse:suno_en_013448,,historical_input_inventory_v1/metadata_10s.csv
ai_acestep_muse_en_suno_en_013480_1,historical_10s,development,muse:suno_en_013480,,historical_input_inventory_v1/metadata_10s.csv
ai_acestep_muse_en_suno_en_013488_0,historical_10s,development,muse:suno_en_013488,,historical_input_inventory_v1/metadata_10s.csv
ai_acestep_muse_en_suno_en_013565_0,historical_10s,locked,muse:suno_en_013565,,historical_input_inventory_v1/metadata_10s.csv
ai_acestep_muse_en_suno_en_013579_1,historical_10s,development,muse:suno_en_013579,,historical_input_inventory_v1/metadata_10s.csv
